energy_true,penalty_true,exceedance_true
35.21257904917002,39.5,115.7909538127898
35.35514394193888,40.0,118.6417623011674
36.19627479463816,40.0,118.6417623011674
36.34430596977472,40.5,121.4229841754549
37.185780860483646,40.5,121.4229841754549
37.33910999447107,41.0,124.09138510810708
38.18116591125727,41.0,124.09138510810708
38.340276308357716,41.5,126.65237621545275
39.18290442973375,42.0,126.85695289886472
39.347498781979084,42.5,129.32574850362897
40.19062841683626,43.0,129.71704615421922
40.35996372252703,43.5,132.11829022445184
41.203377194702625,44.0,132.6464681537089
41.37603706866503,44.5,135.01211934214604
42.194400914013386,45.0,135.56307650620028
42.36769384890795,45.5,137.90551849870363
42.45873390883207,46.0,138.16869615616042
42.59352483600378,46.5,139.63580590432426
42.70287626236677,47.0,140.50981260778963
42.824348233640194,47.5,141.7772231445809
42.937379993498325,48.0,143.0386858885473
43.05053452402353,48.5,144.37292687877047
43.161128371953964,49.0,145.7402278081883
43.27063973248005,49.5,147.1645564202888
43.37864017486572,50.0,148.62879722815813
43.48568435013294,50.0,148.62879722815813
43.591667257249355,50.0,148.62879722815813
43.696797236800194,50.0,148.62879722815813
43.801067635416985,50.0,148.62879722815813
43.9046393930912,50.0,148.62879722815813
44.00758285820484,50.0,148.62879722815813
44.10996962338686,50.0,148.62879722815813
44.2118461355567,50.0,148.62879722815813
44.31326317042112,50.0,148.62879722815813
44.41426070034504,50.0,148.62879722815813
44.51485079526901,50.0,148.62879722815813
44.61506024003029,50.0,148.62879722815813
44.71491427719593,50.0,148.62879722815813
44.81443466246128,50.0,148.62879722815813
44.91364123672247,50.0,148.62879722815813
45.012551479041576,50.0,148.62879722815813
45.11125046759844,50.0,148.62879722815813
45.2097479775548,50.0,148.62879722815813
45.30820260196924,50.0,148.62879722815813
45.40665888786316,50.0,148.62879722815813
45.50537820160389,50.5,150.51201001015633
45.60430260002613,51.0,152.37189851389584
45.70390163362026,51.5,154.22899609615723
46.5498673170805,51.5,154.22899609615723
46.69571307301521,52.0,157.0240790256331
47.53711411356926,52.0,157.0240790256331
47.689775958657265,52.5,159.75388462032527
48.5315165668726,52.5,159.75388462032527
48.69048999249935,53.0,162.3740398984
49.532833620905876,53.5,162.46480897978566
49.69879871606827,54.0,164.9757408666548
50.541767954826355,54.5,165.27017966320278
50.713721573352814,55.0,167.70567369317786
51.557063698768616,55.5,168.169362829316
51.73359897732735,56.0,170.53367181329466
52.57572391629219,56.5,171.1337774953912
52.755132019519806,57.0,173.47023949486248
53.21026569604874,57.0,173.47023949486248
53.373181849718094,57.5,175.4150799695415
53.47321552038193,58.0,175.8521208311216
53.60534678399563,58.5,177.17271510928921
53.71797463297844,59.0,178.08372114169046
53.838362872600555,59.5,179.27655700297984
53.9522143304348,60.0,180.5397839998955
54.064645394682884,60.5,181.83426740098747
54.175107911229134,61.0,183.2030155251509
54.28370521962643,61.5,184.62024231317855
54.39094289392233,62.0,186.09773014964586
54.4968541637063,62.0,186.09773014964586
54.60166408866644,62.0,186.09773014964586
54.705478236079216,62.0,186.09773014964586
54.80839017778635,62.0,186.09773014964586
54.91050484031439,62.0,186.09773014964586
55.011879451572895,62.0,186.09773014964586
55.11254072934389,62.0,186.09773014964586
55.212564781308174,62.0,186.09773014964586
55.311974197626114,62.0,186.09773014964586
55.410829700529575,62.0,186.09773014964586
55.50916973501444,62.0,186.09773014964586
55.607028514146805,62.0,186.09773014964586
55.7044365927577,62.0,186.09773014964586
55.801421232521534,62.0,186.09773014964586
55.89800678938627,62.0,186.09773014964586
55.99423336237669,62.0,186.09773014964586
56.090143747627735,62.0,186.09773014964586
56.18574786186218,62.0,186.09773014964586
56.28127171844244,62.0,186.09773014964586
56.37681729346514,62.0,186.09773014964586
56.47271766513586,62.5,188.10268327392725
56.50564648211002,63.0,189.87224815894194
56.60627295076847,63.5,191.9554264351943
57.45110006630421,63.5,191.9554264351943
57.591463565826416,64.0,194.84526431703333
58.43240416049957,64.0,194.84526431703333
58.57874837517738,64.5,197.65657475986563
59.42006978392601,64.5,197.65657475986563
59.57233279943466,65.0,200.34920835324743
60.41426521539688,65.0,200.34920835324743
60.573060408234596,65.5,202.9284705294455
61.41560436785221,66.0,203.09141414757335
61.580700024962425,66.5,205.57952890120944
62.42374907433987,67.0,205.92550110165936
62.59389324486256,67.5,208.34821348479426
63.43709237873554,68.0,208.83466015182273
63.61118523776531,68.5,211.21451524731873
64.37599681317806,69.0,211.6256325477599
64.54877223074436,69.5,213.92100512053094
64.6410900875926,70.0,214.22987088213068
64.77642969042063,70.5,215.67314004048478
64.88708420842886,71.0,216.55452545602128
65.00966729968786,71.5,217.79811614359988
65.12424673885107,72.0,219.0465801169905
65.2387221828103,72.5,220.34465156439728
65.35102321207523,73.0,221.68535779237354
65.46193631738424,73.5,223.06935605222552
65.57149773091078,74.0,224.4966016536759
65.68003652244806,74.0,224.4966016536759
65.78763575851917,74.0,224.4966016536759
65.89443974196911,74.0,224.4966016536759
66.00053803622723,74.0,224.4966016536759
66.10597272217274,74.0,224.4966016536759
66.21082736551762,74.0,224.4966016536759
66.3150928914547,74.0,224.4966016536759
66.41880447417498,74.0,224.4966016536759
66.52202869951725,74.0,224.4966016536759
66.62476995587349,74.0,224.4966016536759
66.72708408534527,74.0,224.4966016536759
66.82900033891201,74.0,224.4966016536759
66.93057266622782,74.0,224.4966016536759
67.03183015435934,74.0,224.4966016536759
67.13279801607132,74.0,224.4966016536759
67.23349905014038,74.0,224.4966016536759
67.33398006856441,74.0,224.4966016536759
67.43429206311703,74.0,224.4966016536759
67.53462281823158,74.0,224.4966016536759
67.6350477412343,74.0,224.4966016536759
67.7357840910554,74.5,226.30667342069603
67.83685361593962,75.0,228.09884881674455
67.93861117213964,75.5,229.87607466894326
68.78472574800253,75.5,229.87607466894326
68.93695408850908,76.0,232.60478198878013
69.77870268374681,76.0,232.60478198878013
69.93961928039789,76.5,235.26282534478327
70.78177819401026,77.0,235.27727352663837
70.94997335225344,77.5,237.82913756270247
71.79276717454195,78.0,238.06981031808704
71.96781603246927,78.5,240.50722971571767
72.811304487288,79.0,240.97135789038876
72.99265103787184,79.5,243.316214405472
73.83661323040724,80.0,243.9711502610287
74.02283208817244,80.5,246.24709023961478
74.85641860216856,81.0,247.01773747808073
75.04556699842215,81.5,249.24707204138994
75.07455867528915,81.5,249.24707204138994
75.22425788640976,82.0,250.5991429630224
75.33956316113472,82.5,251.21314679671903
75.4721304923296,83.0,252.26752524876193
75.59428578615189,83.5,253.14323882417568
75.72029730677605,84.0,254.16851854576748
75.84253257513046,84.5,255.31523942336392
75.96196506172419,85.0,256.4619819937854
76.07994616776705,85.5,257.6750776136971
76.1959198191762,86.0,258.9186472183306
76.3107758462429,86.5,260.2099125271942
76.42423222959042,86.5,260.2099125271942
76.53652130067348,86.5,260.2099125271942
76.64764208346605,86.5,260.2099125271942
76.75771467387676,86.5,260.2099125271942
76.86680273711681,86.5,260.2099125271942
76.97501762211323,86.5,260.2099125271942
77.08243975043297,86.5,260.2099125271942
77.18916243314743,86.5,260.2099125271942
77.29526883363724,86.5,260.2099125271942
77.40080927312374,86.5,260.2099125271942
77.50589643418789,86.5,260.2099125271942
77.61054649949074,86.5,260.2099125271942
77.7148990854621,86.5,260.2099125271942
77.81897468864918,86.5,260.2099125271942
77.92281259596348,86.5,260.2099125271942
78.02644976228476,86.5,260.2099125271942
78.1298850402236,86.5,260.2099125271942
78.23314040899277,86.5,260.2099125271942
78.33630092442036,86.5,260.2099125271942
78.43941131234169,86.5,260.2099125271942
78.54263493418694,87.0,261.9275202862028
78.64603112637997,87.5,263.6389503369737
78.74968941509724,88.0,265.34149618281936
79.59083338081837,88.0,265.34149618281936
79.74379462003708,88.5,268.02807448650424
80.58576041460037,88.5,268.02807448650424
80.7450261414051,89.0,270.67244833290516
81.5872303545475,89.5,270.7141278349673
81.75256046652794,90.0,273.2717858430506
82.59527751803398,90.5,273.49666215919683
82.76728244125843,91.0,275.9559767497622
83.61059208214283,91.5,276.3797128193363
83.78881467878819,92.0,278.75146826077344
84.63255722820759,92.5,279.3527406235834
84.81635472178459,93.0,281.65741129148506
85.65051564574242,93.5,282.3730142549501
85.83816394209862,94.0,284.63677647753013
85.8849697560072,94.5,284.64383354621805
86.03202879428864,95.0,285.9937124630863
86.14732320606709,95.5,286.64967873796684
86.27871997654438,96.0,287.7264185058074
86.40005715191364,96.5,288.637475661326
86.52484981715679,97.0,289.68109359797694
86.646299213171,97.5,290.85615181443916
86.76474299281836,98.0,292.0141537565574
86.88241180032492,98.5,293.24570715363103
86.99780996888876,99.0,294.501710502774
87.11207032948732,99.5,295.8065533501428
87.22497967630625,99.5,295.8065533501428
87.33677192777395,99.5,295.8065533501428
87.44755666702986,99.5,295.8065533501428
87.55740993469954,99.5,295.8065533501428
87.66644556075335,99.5,295.8065533501428
87.7747395709157,99.5,295.8065533501428
87.88237608969212,99.5,295.8065533501428
87.98937322199345,99.5,295.8065533501428
88.09584527462721,99.5,295.8065533501428
88.20180480927229,99.5,295.8065533501428
88.30732318013906,99.5,295.8065533501428
88.41244002431631,99.5,295.8065533501428
88.51718866080046,99.5,295.8065533501428
88.6215998083353,99.5,295.8065533501428
88.72573438286781,99.5,295.8065533501428
88.82962315529585,99.5,295.8065533501428
88.93329282104969,99.5,295.8065533501428
89.03673442453146,99.5,295.8065533501428
89.14009393006563,99.5,295.8065533501428
89.24342200905085,99.5,295.8065533501428
89.34700708836317,100.0,297.5155912167818
89.45078345388174,100.5,299.2031167598297
89.55536158382893,101.0,300.89452845985846
90.3941628485918,101.0,300.89452845985846
90.55046804249287,101.5,303.5658741365814
91.39253289997578,101.5,303.5658741365814
91.55601860582829,102.0,306.188517137135
92.39795990288258,102.5,306.2540882900283
92.56575690209866,103.0,308.80549067883015
93.40713827311993,103.5,309.0130322690714
93.57875256240368,104.0,311.5502680702719
93.92883865535259,104.0,311.5502680702719
94.07995736598969,104.5,313.52178362079394
94.92501199245453,105.0,313.90413615211145
95.10056568682194,105.5,316.30771413349555
95.91810996830463,106.0,316.767452960991
96.09472581744194,106.5,319.1415376106101
96.16440746188164,106.5,319.1415376106101
96.30833879113197,107.0,320.737657373181
96.416174672544,107.5,321.4909837709245
96.54233578592539,108.0,322.7405129031137
96.65751425921917,108.5,323.7765353507006
96.77709329128265,109.0,324.9690992422309
96.89310495555401,109.5,326.2746717433068
97.00667989999056,110.0,327.57084760457224
97.11987539380789,110.5,328.92831251821275
97.23157660663128,111.0,330.30690745414825
97.34264212846756,111.5,331.72312694024174
97.45287587493658,111.5,331.72312694024174
97.5624360665679,111.5,331.72312694024174
97.6712815836072,111.5,331.72312694024174
97.77944598346949,111.5,331.72312694024174
97.88698951900005,111.5,331.72312694024174
97.99395906180143,111.5,331.72312694024174
98.10038287937641,111.5,331.72312694024174
98.20633120834827,111.5,331.72312694024174
98.31187184154987,111.5,331.72312694024174
98.41700419038534,111.5,331.72312694024174
98.52178750187159,111.5,331.72312694024174
98.62625075131655,111.5,331.72312694024174
98.73038417845964,111.5,331.72312694024174
98.83423752337694,111.5,331.72312694024174
98.9378318041563,111.5,331.72312694024174
99.04118512570858,111.5,331.72312694024174
99.14434638619423,111.5,331.72312694024174
99.24733692407608,111.5,331.72312694024174
99.35030415654182,111.5,331.72312694024174
99.45327050238848,111.5,331.72312694024174
99.55627343058586,112.0,333.4550991507511
99.65934471040964,112.5,335.18689637134383
99.76255302876234,113.0,336.9164757865064
100.4149525091052,113.0,336.9164757865064
100.5588678792119,113.5,339.46734068753176
101.39649397879839,113.5,339.46734068753176
101.55199251323938,114.0,342.19379202351973
102.38833788782358,114.0,342.19379202351973
102.5472910925746,114.5,344.88491315374534
103.37096040695906,114.5,344.88491315374534
103.53221655637026,115.0,347.5246178312235
104.3583127334714,115.0,347.5246178312235
104.5222442522645,115.5,350.099702462439
105.30499825626612,116.0,350.100248943698
105.46957276016474,116.5,352.62074590637957
105.52652198076248,117.0,353.1997820328415
105.6565839201212,117.5,354.88872009374455
105.76229405403137,118.0,355.9845755229666
105.88095308840275,118.5,357.4240794131223
105.99198526144028,119.0,358.6924817815995
106.10658337175846,119.5,360.07409477504575
106.21862071752548,120.0,361.41289587219325
106.33132283389568,120.5,362.79521117123807
106.44284263253212,121.0,364.3174305459706
106.55138674378395,121.5,365.7889344158291
106.66046804189682,122.0,367.31482874091967
106.76816448569298,122.5,368.8414482584646
106.87555985152721,123.0,370.400249714916
106.98222013562918,123.0,370.400249714916
107.08851547539234,123.0,370.400249714916
107.19433936476707,123.0,370.400249714916
107.29978664964437,123.0,370.400249714916
107.40490078926086,123.0,370.400249714916
107.50971065461636,123.0,370.400249714916
107.61425875127316,123.0,370.400249714916
107.71858279407024,123.0,370.400249714916
107.82266788184643,123.0,370.400249714916
107.92653223127127,123.0,370.400249714916
108.03018841892481,123.0,370.400249714916
108.13361642509699,123.0,370.400249714916
108.23682021349669,123.0,370.400249714916
108.33980455249548,123.0,370.400249714916
108.44257318228483,123.0,370.400249714916
108.5450986251235,123.0,370.400249714916
108.6473777294159,123.0,370.400249714916
108.74943879246712,123.0,370.400249714916
108.85137629508972,123.0,370.400249714916
108.95319898426533,123.0,370.400249714916
109.05508127808571,123.5,372.16255587759287
109.15700654685497,124.0,373.920579030111
109.2591700181365,124.5,375.68282554508403
110.0960144624114,124.5,375.68282554508403
110.24521293491125,125.0,378.41474874507605
111.08672495931387,125.0,378.41474874507605
111.24105348438025,125.5,381.15167119610834
112.08183147758245,125.5,381.15167119610834
112.23927142471075,126.0,383.82278335513786
113.08130099624395,126.0,383.82278335513786
113.24293338507414,126.5,386.4119437938282
114.08189695328474,127.0,386.51297953862303
114.24722095578909,127.5,389.0489065195585
115.07915469259024,128.0,389.25052431777766
115.24753069132566,128.5,391.7767707389915
115.82770060747862,128.5,391.7767707389915
115.98696624487638,129.0,394.0279685733052
116.08034010976553,129.5,394.6621381036121
116.20919238775969,130.0,396.1861871738928
116.31852026283741,130.5,397.23256915378323
116.43819758296013,131.0,398.5438456090328
116.55202838778496,131.5,399.73225648464893
116.66830451786518,132.0,401.0047797852675
116.78253731131554,132.5,402.40892152959896
116.89393699914217,133.0,403.7699770534576
117.0056116655469,133.5,405.2022766850278
117.11537437886,134.0,406.63828276965233
117.22466233372688,134.5,408.11929245640675
117.33298846334219,134.5,408.11929245640675
117.44081798195839,134.5,408.11929245640675
117.54800872504711,134.5,408.11929245640675
117.6547398045659,134.5,408.11929245640675
117.76102428883314,134.5,408.11929245640675
117.86694744974375,134.5,408.11929245640675
117.9724918231368,134.5,408.11929245640675
118.07769925892353,134.5,408.11929245640675
118.18259057402611,134.5,408.11929245640675
118.28715804219246,134.5,408.11929245640675
118.3914147540927,134.5,408.11929245640675
118.49537570029497,134.5,408.11929245640675
118.59908603876829,134.5,408.11929245640675
118.70253070443869,134.5,408.11929245640675
118.80571807920933,134.5,408.11929245640675
118.9086888730526,134.5,408.11929245640675
119.01148868352175,134.5,408.11929245640675
119.11410499364138,134.5,408.11929245640675
119.21667280048132,134.5,408.11929245640675
119.31921339035034,134.5,408.11929245640675
119.421905182302,135.0,409.8574925401636
119.52481731027365,135.5,411.5856247881053
119.62810041755438,136.0,413.2970707388499
120.45485290139914,136.0,413.2970707388499
120.60672106593847,136.5,416.00312913998795
121.44776257127523,136.5,416.00312913998795
121.60470471531153,137.0,418.69506043287936
122.44660184532404,137.0,418.69506043287936
122.6072847917676,137.5,421.29569076949167
123.4497233107686,138.0,421.4149861253912
123.61487191170454,138.5,423.95333476554356
124.45590775460005,139.0,424.1849865740854
124.62433899194002,139.5,426.6857127753366
125.32949138432741,140.0,426.7218779229752
125.49455637484789,140.5,429.0952820463612
126.2117302492261,141.0,429.19476750326936
126.37847170978785,141.5,431.50157339383054
127.09314272552729,142.0,431.68534921464095
127.26173033565283,142.5,433.9644269029636
127.35447438806295,143.0,434.38747245641576
127.48769130557775,143.5,435.8517837306622
127.59808441996574,144.0,436.79157231875
127.71968141198158,144.5,438.05837591076727
127.83403731882572,145.0,439.3435035952299
127.94799880683422,145.5,440.6615810770382
128.06078200042248,146.0,442.0189306653108
128.17248564213514,146.5,443.4068560896878
128.28330920636654,147.0,444.82678634572227
128.39337403327227,147.0,444.82678634572227
128.5027490183711,147.0,444.82678634572227
128.61153725534678,147.0,444.82678634572227
128.7197718322277,147.0,444.82678634572227
128.82751437276602,147.0,444.82678634572227
128.93484274297953,147.0,444.82678634572227
129.04176602512598,147.0,444.82678634572227
129.14831555634737,147.0,444.82678634572227
129.2545230165124,147.0,444.82678634572227
129.36041451245546,147.0,444.82678634572227
129.4660144522786,147.0,444.82678634572227
129.57134392112494,147.0,444.82678634572227
129.67638548463583,147.0,444.82678634572227
129.7811493203044,147.0,444.82678634572227
129.88564524799585,147.0,444.82678634572227
129.9898817613721,147.0,444.82678634572227
130.0938667356968,147.0,444.82678634572227
130.1976410150528,147.0,444.82678634572227
130.3014551475644,147.0,444.82678634572227
130.405387327075,147.0,444.82678634572227
130.50960507243872,147.5,446.5170261605125
130.61416329443455,148.0,448.1939517898962
130.71930141746998,148.5,449.8542673721776
131.55961276590824,148.5,449.8542673721776
131.71706245839596,149.0,452.5066508922026
132.5592164248228,149.0,452.5066508922026
132.72321489453316,149.5,455.11099946755604
133.5656654536724,150.0,455.2416806384003
133.7349191904068,150.5,457.7672114525088
134.57783323526382,151.0,458.0785993555913
134.75195375084877,151.5,460.5053508110154
135.5954005420208,152.0,460.9920930161871
135.77365374565125,152.5,463.3585034499301
136.61334693431854,153.0,463.95937083709975
136.794360563159,153.5,466.2659345813378
137.61363099515438,154.0,466.9343716526759
137.7961756438017,154.5,469.19758697579687
137.83620106428862,155.0,469.223922313244
137.9801208898425,155.5,470.60752218471305
138.09328737854958,156.0,471.29905690235563
138.22152534127235,156.5,472.42348440935706
138.33981011807919,157.0,473.37333759376884
138.4613245204091,157.5,474.4840540214408
138.5787994042039,158.0,475.7164754054081
138.69367245584726,158.5,476.95204598523816
138.80695735663176,159.0,478.2615794347962
138.91804271936417,159.5,479.61083188113275
139.02769771963358,160.0,481.01561424188407
139.13603592664003,160.0,481.01561424188407
139.2431774586439,160.0,481.01561424188407
139.3492586761713,160.0,481.01561424188407
139.45436383783817,160.0,481.01561424188407
139.55862084031105,160.0,481.01561424188407
139.66207087039948,160.0,481.01561424188407
139.7647982686758,160.0,481.01561424188407
139.86688786000013,160.0,481.01561424188407
139.9684203863144,160.0,481.01561424188407
140.06944923102856,160.0,481.01561424188407
140.17004707455635,160.0,481.01561424188407
140.27026164531708,160.0,481.01561424188407
140.37015976011753,160.0,481.01561424188407
140.46976048499346,160.0,481.01561424188407
140.56914456933737,160.0,481.01561424188407
140.66833017021418,160.0,481.01561424188407
140.76734703034163,160.0,481.01561424188407
140.8662230297923,160.0,481.01561424188407
140.9651259034872,160.0,481.01561424188407
141.06410139799118,160.0,481.01561424188407
141.16326124221087,160.5,482.88895623206633
141.26265220344067,161.0,484.739250908242
141.36270368099213,161.5,486.57863144116266
142.20869439840317,161.5,486.57863144116266
142.3564986884594,162.0,489.36606357804476
143.19793257117271,162.0,489.36606357804476
143.3533738553524,162.5,492.08245216474575
144.1951908171177,162.5,492.08245216474575
144.3568509221077,163.0,494.6891197694124
145.19928163290024,163.5,494.80914964529006
145.36692136526108,164.0,497.3102848565169
146.20995634794235,164.5,497.64767350822893
146.38350762426853,165.0,500.0581877673007
147.22702987492085,165.5,500.5721680947513
147.40537621080875,166.0,502.9183904386957
148.24699892103672,166.5,503.56199899522323
148.42861969769,167.0,505.8716099630523
148.54936691373587,167.0,505.8716099630523
148.7001707777381,167.5,507.46221307014736
148.80863378196955,168.0,508.0729457389792
148.93901237100363,168.5,509.2605745347599
149.05646063387394,169.0,510.1873513351576
149.17946363985538,169.5,511.2989029417758
149.29809640347958,170.0,512.5087746030648
149.41455670446157,170.5,513.7170269061396
149.53017293661833,171.0,514.9952519233735
149.643800906837,171.5,516.294133911274
149.75658126920462,172.0,517.6448065265229
149.8678471893072,172.0,517.6448065265229
149.97799302637577,172.0,517.6448065265229
150.08704003691673,172.0,517.6448065265229
150.1950988844037,172.0,517.6448065265229
150.3022872954607,172.0,517.6448065265229
150.4086910262704,172.0,517.6448065265229
150.51438210904598,172.0,517.6448065265229
150.6194198280573,172.0,517.6448065265229
150.72387801855803,172.0,517.6448065265229
150.82780481874943,172.0,517.6448065265229
150.93120700865984,172.0,517.6448065265229
151.0341465845704,172.0,517.6448065265229
151.1366562396288,172.0,517.6448065265229
151.23873560130596,172.0,517.6448065265229
151.340404830873,172.0,517.6448065265229
151.4417104497552,172.0,517.6448065265229
151.54270217567682,172.0,517.6448065265229
151.64340563118458,172.0,517.6448065265229
151.74414052069187,172.0,517.6448065265229
151.84501714259386,172.0,517.6448065265229
151.94632037729025,172.5,519.442467084434
152.047785051167,173.0,521.212233643342
152.15005817264318,173.5,522.979126265351
152.996004126966,173.5,522.979126265351
153.14761542528868,174.0,525.7181989432669
153.9893053099513,174.0,525.7181989432669
154.14720775932074,174.5,528.3950477977871
154.98924150317907,174.5,528.3950477977871
155.15303494781256,175.0,530.9669050054285
155.99566420167685,175.5,531.1637970077768
156.16530392318964,176.0,533.6338722180136
157.00851879268885,176.5,534.0295900445794
157.18370228260756,177.0,536.4225196451663
158.02732598036528,177.5,536.986800228103
158.20715584605932,178.0,539.3107896089281
159.04711850732565,178.5,539.9948822302314
