time_hour,mpc_parameter_phase,parameter_switched_after_step,identification_rows_available,Tenv_mpc,Tair_mpc,Tout,Qsg,Qint,forecast_Tout_mean_next_step,forecast_Tout_sample_next_step,forecast_Tout_error_next_step,forecast_Qsg_mean_next_step,forecast_Qsg_sample_next_step,forecast_Qsg_relative_error_next_step,sat_mpc,zat_mpc,lb,ub,reward_mpc,energy_step_mpc_kwh,energy_cumulative_mpc_kwh,temp_exceed_step_mpc_degC_hr,temp_exceed_cumulative_mpc_degC_hr,violation_hours_cumulative_mpc,solver_success,solver_used_fallback,solver_time_sec,solver_iterations,solver_function_evaluations,solver_objective,solver_message,mpc_model_C_env,mpc_model_C_air,mpc_model_R_rc,mpc_model_R_oe,mpc_model_R_er
17870.0,identified,False,48,24.4430136603427,23.954178245615186,27.7,417.5911716,180.0,27.7,28.498291294780984,0.7982912947809839,417.5911716,454.0267018597027,0.08725167756803887,15.571878795230575,23.94602873636646,22.0,24.0,-0.0008508588137072508,0.05105152882243505,14.300294017453048,0.0,0.20026056825415495,5.0,True,False,0.09337766701355577,12,171,0.0049836381529711656,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17870.5,identified,False,48,24.472881547993893,23.892762668397097,27.4,321.1946977,180.0,27.4,27.688008130277787,0.28800813027778815,321.1946977,313.6520689844177,-0.023483042433742732,15.627362427202444,23.986179861628596,22.0,24.0,-0.0008219518746629973,0.04931711247977984,14.349611129932828,0.0,0.20026056825415495,5.0,True,False,0.03705487500701565,5,68,0.004842676251824073,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17871.0,identified,False,48,24.494625051531703,23.9158781065832,27.1,328.2988059,180.0,27.1,26.75111803294818,-0.34888196705181984,328.2988059,359.8887722529802,0.0962232142952188,15.64284721197763,23.913983259133833,22.0,24.0,-0.0008156680856902717,0.048940085141416304,14.398551215074244,0.0,0.20026056825415495,5.0,True,False,0.05470637499820441,7,100,0.004854559268458918,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17871.5,identified,False,48,24.526408950404768,23.967276195452623,26.8,401.4195155,180.0,26.8,26.66266227475418,-0.13733772524582297,401.4195155,258.53404042098805,-0.35595049458678335,15.63388958815527,23.824484614369993,22.0,24.0,-0.0008981118123684809,0.05388670874210885,14.452437923816353,0.0,0.20026056825415495,5.0,True,False,0.0071631250029895455,1,13,0.004063072142867097,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17872.0,identified,False,48,24.497913285364287,23.808652196618358,26.5,201.4675075,180.0,26.5,26.422909400353596,-0.07709059964640215,201.4675075,298.31184865943806,0.4806945912081533,15.630056888614662,24.08606679542623,22.0,24.0,-0.0008091183099908374,0.04854709859945024,14.500985022415803,0.0,0.20026056825415495,5.0,True,False,0.055258874999708496,7,101,0.003792610729610237,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17872.5,identified,False,48,24.476914057795675,23.908858115668473,26.2,225.4161208,180.0,26.2,26.246820503354016,0.046820503354015386,225.4161208,185.92382362936476,-0.17519730634382924,15.63823239492683,24.058429207545043,22.0,24.0,-0.0006879267892998687,0.04127560735799212,14.542260629773795,0.0,0.20026056825415495,5.0,True,False,0.0073014590016100556,1,13,0.0027795839461551633,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17873.0,identified,False,48,24.426655885077086,23.79974386024234,26.0,85.96295139,180.0,26.0,26.712945193702755,0.7129451937027537,85.96295139,71.1924195584828,-0.1718243917022543,15.64649489901709,24.031917280476634,22.0,24.0,-0.0005995640543647398,0.03597384326188439,14.578234473035678,0.0,0.20026056825415495,5.0,True,False,0.007253332994878292,1,13,0.0023919388416461717,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17873.5,identified,False,48,24.39067453081726,23.898606774978933,25.6,132.263968,180.0,25.6,26.404842016729226,0.804842016729224,132.263968,134.9571907115633,0.02036248233202317,15.65564694085139,23.994911932274128,22.0,24.0,-0.0005321778082339285,0.03193066849403571,14.610165141529714,0.0,0.20026056825415495,5.0,True,False,0.00742704099684488,1,13,0.002417291587326445,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17874.0,identified,False,48,24.314280649674004,23.60736644774102,25.3,44.55,50.0,25.3,25.625342143841117,0.32534214384111676,44.55,47.01897797479909,0.05542038102803795,15.665653214355142,23.947163687529216,22.0,24.0,-0.0004566395761998968,0.02739837457199381,14.637563516101709,0.0,0.20026056825415495,5.0,True,False,0.00762183299229946,1,13,0.0023384899726838137,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17874.5,identified,False,48,24.245274098164717,23.665204554382914,25.3,47.78803053,50.0,25.3,25.758477680108445,0.45847768010844325,47.78803053,56.1223225674531,0.17440124535412807,15.67381751083706,23.88539398638927,22.0,24.0,-0.0003525318983493624,0.021151913900961744,14.65871543000267,0.0,0.20026056825415495,5.0,True,False,0.007761792003293522,1,13,0.0023214574363510402,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17875.0,identified,False,48,24.168236339954035,23.693740983292688,24.2,23.43,50.0,24.2,25.8996160078818,1.699616007881802,23.43,27.340888626527338,0.16691799515695,15.67381751083706,23.88539398638927,22.0,24.0,-0.0003035456625838552,0.01821273975503131,14.676928169757701,0.0,0.20026056825415495,5.0,True,False,0.007968999998411164,1,13,0.0023451467596675227,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17875.5,identified,False,48,24.099620857509876,23.72359240941574,23.8,11.055,50.0,23.8,23.94640674202592,0.14640674202591986,11.055,15.012400578840815,0.3579738198860983,15.67381751083706,23.88539398638927,22.0,24.0,-0.000399573175489098,0.023974390529345878,14.700902560287048,0.0,0.20026056825415495,5.0,True,False,0.008092834003036842,1,13,0.002919353145006497,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17876.0,identified,False,48,24.035267375298595,23.70379636206636,23.4,17.34427507,50.0,23.4,23.729154578103504,0.32915457810350407,17.34427507,10.365401972992625,-0.4023732942911273,15.67381751083706,23.88539398638927,22.0,24.0,-0.0004266343315752053,0.025598059894512318,14.726500620181561,0.0,0.20026056825415495,5.0,True,False,0.008104332999209873,1,13,0.0030193423046496093,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17876.5,identified,False,48,23.970418361989804,23.650794913199427,23.3,0.0,50.0,23.3,23.198119171792378,-0.10188082820762463,0.0,0.0,-0.1807223419085574,15.67381751083706,23.88539398638927,22.0,24.0,-0.00046444290401810264,0.02786657424108616,14.754367194422647,0.0,0.20026056825415495,5.0,True,False,0.008141875005094334,1,13,0.0034104122657074784,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17877.0,identified,False,48,23.90662798245889,23.617444309455742,23.1,0.0,50.0,23.1,23.072882016084087,-0.027117983915916133,0.0,0.0,-0.007482972796735519,15.67381751083706,23.88539398638927,15.0,28.0,-0.0005035304775509134,0.030211828653054804,14.784579023075702,0.0,0.20026056825415495,5.0,True,False,0.008382625004742295,1,13,0.003600358005319027,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17877.5,identified,False,48,23.842716481390422,23.58529884607584,22.8,0.0,50.0,22.8,22.952850743107245,0.1528507431072449,0.0,0.0,0.21020554764572175,15.67381751083706,23.88539398638927,15.0,28.0,-0.000536015765764123,0.03216094594584738,14.81673996902155,0.0,0.20026056825415495,5.0,True,False,0.00836616600281559,1,13,0.003661589847269864,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17878.0,identified,False,48,23.7768038025173,23.552517622202643,22.4,0.0,50.0,22.4,22.94096648323312,0.5409664832331202,0.0,0.0,-0.18610186207243917,15.67381751083706,23.88539398638927,15.0,28.0,-0.0005690896140338624,0.03414537684203175,14.850885345863581,0.0,0.20026056825415495,5.0,True,False,0.00831154100887943,1,13,0.003911405751066889,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17878.5,identified,False,48,23.711035394619046,23.51948987810799,22.1,0.0,50.0,22.1,22.74545563891428,0.6454556389142775,0.0,0.0,0.1525988083115723,15.67381751083706,23.88539398638927,15.0,28.0,-0.0006016826358584226,0.03610095815150536,14.886986304015087,0.0,0.20026056825415495,5.0,True,False,0.008210040992707945,1,13,0.003985768580518883,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17879.0,identified,False,48,23.63310955122719,23.34793148473345,21.8,0.0,50.0,21.8,20.759975224490677,-1.0400247755093246,0.0,0.0,-0.022525194541187434,15.73636175825742,23.302606920941635,15.0,28.0,-0.0003163530044162676,0.018981180264976055,14.905967484280064,0.0,0.20026056825415495,5.0,True,False,0.057819374997052364,7,94,0.0019918675764247543,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17879.5,identified,False,48,23.5468173430835,23.276873146248526,21.5,0.0,50.0,21.5,21.917688972673677,0.4176889726736783,0.0,0.0,0.2894142956788386,15.734667517103977,23.295673272497403,15.0,28.0,-0.00032547461480040245,0.019528476888024147,14.925495961168087,0.0,0.20026056825415495,5.0,True,False,0.0076370000024326146,1,13,0.0018281681871542554,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17880.0,identified,False,48,23.46297669598381,23.236386320072285,21.3,0.0,50.0,21.3,21.548483042322076,0.24848304232207474,0.0,0.0,0.014084077024760923,15.732772256059391,23.287987758556888,15.0,28.0,-0.00031851993706654314,0.01911119622399259,14.94460715739208,0.0,0.20026056825415495,5.0,True,False,0.007881750003434718,1,13,0.0020148087305181094,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17880.5,identified,False,48,23.38614823753178,23.2119709679265,21.2,0.0,50.0,21.2,22.915906845834407,1.7159068458344084,0.0,0.0,-0.16630407463623825,15.730629958897417,23.27820440587962,15.0,28.0,-0.0003033075736325092,0.018198454417950552,14.96280561181003,0.0,0.20026056825415495,5.0,True,False,0.00786783300281968,1,13,0.0018579167904331265,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17881.0,identified,False,48,23.31556780277401,23.20398314543408,21.0,0.0,50.0,21.0,22.530163787288416,1.5301637872884166,0.0,0.0,0.007914867406306371,15.727444177382878,23.266464799493946,15.0,28.0,-0.0003246442253003662,0.019478653518021975,14.982284265328051,0.0,0.20026056825415495,5.0,True,False,0.008226374993682839,1,13,0.0020215918949211117,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17881.5,identified,False,48,23.250299788720156,23.162931554558895,20.9,0.0,50.0,20.9,21.10432382802861,0.20432382802861088,0.0,0.0,0.39150408270218257,15.711085463256557,23.20661480887167,15.0,28.0,-0.0003083518876822004,0.018501113260932026,15.000785378588983,0.0,0.20026056825415495,5.0,True,False,0.008278916997369379,1,13,0.002278305031228167,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17882.0,identified,False,48,23.189159907394046,23.132753821783506,20.8,0.0,50.0,20.8,20.61581277789023,-0.1841872221097707,0.0,0.0,-0.4274168237543279,15.711085463256557,23.20661480887167,15.0,28.0,-0.00033505421886530185,0.02010325313191811,15.0208886317209,0.0,0.20026056825415495,5.0,True,False,0.008252250001532957,1,13,0.0023909017641668942,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17882.5,identified,False,48,23.12968626589209,23.102657076683993,20.6,0.0,50.0,20.6,20.398805357895228,-0.20119464210477492,0.0,0.0,0.07411806063524369,15.711085463256557,23.20661480887167,15.0,28.0,-0.00036390057222337725,0.021834034333402634,15.042722666054303,0.0,0.20026056825415495,5.0,True,False,0.008325791990500875,1,13,0.0025600737318444847,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17883.0,identified,False,48,23.073643287603222,23.073960934379514,20.5,0.0,50.0,20.5,20.593867307513104,0.09386730751310543,0.0,0.0,0.15814250123898713,15.711085463256557,23.20661480887167,15.0,28.0,-0.00039137851611584066,0.02348271096695044,15.066205377021253,0.0,0.20026056825415495,5.0,True,False,0.008310790988616645,1,13,0.0026443776137932366,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17883.5,identified,False,48,23.0207045308903,23.046856786086245,20.4,0.0,50.0,20.4,20.605020849434652,0.2050208494346536,0.0,0.0,0.17747476325407804,15.711085463256557,23.20661480887167,15.0,28.0,-0.00041743217714701887,0.02504593062882113,15.091251307650074,0.0,0.20026056825415495,5.0,True,False,0.008269750003819354,1,13,0.002731610330103316,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17884.0,identified,False,48,22.970591226401517,23.02121761945595,20.3,0.0,50.0,20.3,20.783395091123566,0.4833950911235656,0.0,0.0,-0.05821297870808382,15.711085463256557,23.20661480887167,15.0,28.0,-0.0004420719244153673,0.026524315464922038,15.117775623114996,0.0,0.20026056825415495,5.0,True,False,0.008122750004986301,1,13,0.0027850263736389352,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17884.5,identified,False,48,22.92499775370335,22.997582238223192,20.3,0.0,50.0,20.3,21.187399513459386,0.8873995134593843,0.0,0.0,0.1954363580604318,15.711085463256557,23.20661480887167,15.0,28.0,-0.0004645927736054836,0.027875566416329017,15.145651189531325,0.0,0.20026056825415495,5.0,True,False,0.008231458996306174,1,13,0.002779296540666422,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17885.0,identified,False,48,22.883499760569464,22.976054970116934,20.3,0.0,50.0,20.3,20.935078328564845,0.6350783285648456,0.0,0.0,-0.21063648623390385,15.711085463256557,23.20661480887167,15.0,28.0,-0.00048519983199150305,0.029111989919490183,15.174763179450816,0.0,0.20026056825415495,5.0,True,False,0.00819174999196548,1,13,0.0029324684790209285,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17885.5,identified,False,48,22.854075501201887,22.96172097003879,20.7,1.954344237,50.0,20.7,21.63711657097815,0.9371165709781533,1.954344237,1.54751774053964,-0.20816521918618372,15.711085463256557,23.20661480887167,15.0,28.0,-0.000499151697489247,0.029949101849354818,15.20471228130017,0.0,0.20026056825415495,5.0,True,False,0.008135249998304062,1,13,0.0027737572821382693,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17886.0,identified,False,48,22.83402785869061,22.953838087742707,21.0,4.931707127,50.0,21.0,20.29812801749772,-0.7018719825022783,4.931707127,5.322246741674305,0.0791895391630592,15.711085463256557,23.20661480887167,15.0,28.0,-0.000507302785257171,0.030438167115430258,15.2351504484156,0.0,0.20026056825415495,5.0,True,False,0.008171333000063896,1,13,0.0026771412765570456,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17886.5,identified,False,48,22.822294251565573,22.949150613403777,21.3,6.891126881,50.0,21.3,20.560149456884403,-0.739850543115598,6.891126881,7.614267612110114,0.10493795043941719,15.711085463256557,23.20661480887167,15.0,28.0,-0.0005112615588699217,0.030675693532195302,15.265826141947796,0.0,0.20026056825415495,5.0,True,False,0.007989624995389022,1,13,0.0024503412672627267,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17887.0,identified,False,48,22.818375496320996,22.949691274084206,21.6,9.896961321,50.0,21.6,21.65349210115995,0.05349210115994968,9.896961321,11.600914128996012,0.17216929042457277,15.711085463256557,23.20661480887167,22.0,24.0,-0.0005110404137840602,0.030662424827043615,15.29648856677484,0.0,0.20026056825415495,5.0,True,False,0.007762916007777676,1,13,0.0022585902769162182,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17887.5,identified,False,48,22.82411325578068,22.957198779654387,22.0,14.81197036,50.0,22.0,22.014255055657017,0.014255055657018621,14.81197036,20.38951176316558,0.3765563437952748,15.711085463256557,23.20661480887167,22.0,24.0,-0.000504385880818162,0.03026315284908972,15.32675171962393,0.0,0.20026056825415495,5.0,True,False,0.007567167005618103,1,13,0.0020765120590890305,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17888.0,identified,False,48,22.864496818528117,23.20514657115032,22.5,20.79,180.0,22.5,22.594974900462848,0.09497490046284887,20.79,13.795023997176198,-0.33645868219450703,15.711085463256557,23.20661480887167,22.0,24.0,-0.00035997774878012963,0.021598664926807776,15.348350384550738,0.0,0.20026056825415495,5.0,True,False,0.007486624992452562,1,13,0.001804616301698464,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17888.5,identified,False,48,22.92265706998531,23.24708482472654,23.0,27.68662068,180.0,23.0,23.79486557020675,0.7948655702067484,27.68662068,27.93929963039168,0.009126391888418857,15.711085463256557,23.20661480887167,22.0,24.0,-0.0002735811013807328,0.016414866082843968,15.364765250633582,0.0,0.20026056825415495,5.0,True,False,0.007314999995287508,1,13,0.001904077028413837,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17889.0,identified,False,48,22.987188859283997,23.27427046387781,23.5,36.63,180.0,23.5,23.771425857024205,0.2714258570242055,36.63,46.746632150338,0.2761843338885613,15.711085463256557,23.20661480887167,22.0,24.0,-0.00028272193522253,0.0169633161133518,15.381728566746933,0.0,0.20026056825415495,5.0,True,False,0.007147750002332032,1,13,0.0020980724683410776,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17889.5,identified,False,48,23.053512488999935,23.291511186221335,23.9,45.51401063,180.0,23.9,23.684667558850716,-0.21533244114928324,45.51401063,47.840730858762974,0.05112096685299235,15.711085463256557,23.20661480887167,22.0,24.0,-0.0002995539540224961,0.017973237241349766,15.399701803988282,0.0,0.20026056825415495,5.0,True,False,0.007265500011271797,1,13,0.0022312584946054463,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17890.0,identified,False,48,23.121859104203285,23.301391253362333,24.4,53.46,180.0,24.4,24.49989095656095,0.09989095656095096,53.46,50.59213948871711,-0.05364497776436388,15.711085463256557,23.20661480887167,22.0,24.0,-0.00031951613010008033,0.01917096780600482,15.418872771794288,0.0,0.20026056825415495,5.0,True,False,0.007223416003398597,1,13,0.002468087098116351,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17890.5,identified,False,48,23.19174178732631,23.309867780198402,24.9,63.33683077,180.0,24.9,23.569192790691417,-1.3308072093085814,63.33683077,62.64424418129394,-0.010934973857803136,15.711085463256557,23.20661480887167,22.0,24.0,-0.00034267736656422147,0.02056064199385329,15.43943341378814,0.0,0.20026056825415495,5.0,True,False,0.007267792010679841,1,13,0.0025583106530914545,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17891.0,identified,False,48,23.26007031373445,23.312653256306458,25.3,71.28,180.0,25.3,23.760664672730005,-1.5393353272699968,71.28,88.78413332722089,0.24556864937178557,15.711085463256557,23.20661480887167,22.0,24.0,-0.00037014163477106773,0.022208498086264065,15.461641911874406,0.0,0.20026056825415495,5.0,True,False,0.007266417000209913,1,13,0.003325673460202536,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17891.5,identified,False,48,23.324642523615463,23.312501887295184,25.6,79.16624935,180.0,25.6,24.21027874202654,-1.3897212579734628,79.16624935,71.86791035855691,-0.0921900311226894,15.711085463256557,23.20661480887167,22.0,24.0,-0.0004012473109681627,0.02407483865808976,15.485716750532495,0.0,0.20026056825415495,5.0,True,False,0.007365708006545901,1,13,0.0030851822124310303,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17892.0,identified,False,48,23.435595208231273,23.731534996694926,25.9,145.8926616,180.0,25.9,25.312532930598316,-0.587467069401682,145.8926616,197.09701876794745,0.3509728084085311,15.651119583020098,23.73861997008006,22.0,24.0,-0.00040580349795939935,0.02434820987756396,15.510064960410059,0.0,0.20026056825415495,5.0,True,False,0.04505733400583267,6,81,0.0019989954794846438,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17892.5,identified,False,48,23.58473804610949,23.950228402275812,26.0,246.5667647,180.0,26.0,25.906928427004196,-0.09307157299580263,246.5667647,287.9302648378023,0.16775780867356427,15.641850244148317,23.82075417280634,22.0,24.0,-0.00026951197739118654,0.016170718643471194,15.52623567905353,0.0,0.20026056825415495,5.0,True,False,0.007292374997632578,1,13,0.0020911854610809375,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17893.0,identified,False,48,23.705132977377158,23.904570746936884,26.1,173.0794128,180.0,26.1,25.722582406632373,-0.3774175933676293,173.0794128,158.9718220759,-0.08150935166623119,15.642840945486249,23.84669969738351,22.0,24.0,-0.00027356378599152826,0.016413827159491697,15.54264950621302,0.0,0.20026056825415495,5.0,True,False,0.007312375004403293,1,13,0.0021964465491775874,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17893.5,identified,False,48,23.790469025099732,23.835568920878693,26.2,111.6110269,180.0,26.2,24.65140777746352,-1.5485922225364792,111.6110269,107.14227526595181,-0.04003862125605251,15.65819824642583,23.793228545430036,22.0,24.0,-0.0002887401477705113,0.01732440886623068,15.55997391507925,0.0,0.20026056825415495,5.0,True,False,0.007360582996625453,1,13,0.002450808227586751,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17894.0,identified,False,48,23.85100716411324,23.766119004738915,26.3,82.05310562,180.0,26.3,25.55264473251827,-0.7473552674817308,82.05310562,77.23394399542528,-0.05873222699080956,15.683437119464056,23.669734219911938,22.0,24.0,-0.0003181731803093558,0.01909039081856135,15.579064305897813,0.0,0.20026056825415495,5.0,True,False,0.007185457987361588,1,13,0.0026543301331215592,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17894.5,identified,False,48,23.889078491094395,23.66016240634236,26.3,74.19246745,180.0,26.3,25.46219274256805,-0.8378072574319511,74.19246745,76.49816117388927,0.031077194264271458,15.718804396437335,23.467485364279767,22.0,24.0,-0.000388926621242372,0.02333559727454232,15.602399903172355,0.0,0.20026056825415495,5.0,True,False,0.007257208999362774,1,13,0.002842382085495352,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17895.0,identified,False,48,23.907287714364003,23.58383352211492,26.3,67.15172557,180.0,26.3,26.75504225436259,0.4550422543625873,67.15172557,65.49226308642875,-0.024712134639658587,15.718804396437335,23.467485364279767,22.0,24.0,-0.0004471777129130471,0.026830662774782826,15.629230565947138,0.0,0.20026056825415495,5.0,True,False,0.0071959170018089935,1,13,0.0029309347821163674,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17895.5,identified,False,48,23.909741274069358,23.527309226514838,26.2,56.36594848,180.0,26.2,26.587031705480705,0.3870317054807036,56.36594848,24.03648624777585,-0.5735637047551044,15.718804396437335,23.467485364279767,22.0,24.0,-0.00048593935652569597,0.02915636139154176,15.658386927338679,0.0,0.20026056825415495,5.0,True,False,0.00709583300340455,1,13,0.0029018156565395045,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17896.0,identified,False,48,23.90016057985771,23.48927821265819,26.0,47.31673084,180.0,26.0,26.436237339302835,0.43623733930283487,47.31673084,46.38615286925249,-0.019666996308224022,15.718804396437335,23.467485364279767,22.0,24.0,-0.0005087937364856527,0.030527624189139162,15.688914551527818,0.0,0.20026056825415495,5.0,True,False,0.007163000002037734,1,13,0.002875400299392962,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17896.5,identified,False,48,23.88000559904236,23.45977984405837,25.7,36.56434314,180.0,25.7,24.673037986229865,-1.0269620137701352,36.56434314,35.34390308273473,-0.03337787452087875,15.718804396437335,23.467485364279767,22.0,24.0,-0.0005199189026073967,0.031195134156443798,15.720109685684262,0.0,0.20026056825415495,5.0,True,False,0.007228750007925555,1,13,0.002714842129136005,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17897.0,identified,False,48,23.85480975578947,23.441551951916047,25.5,28.54180564,180.0,25.5,24.789615844131333,-0.7103841558686668,28.54180564,29.493618734010333,0.033348033618322045,15.718804396437335,23.467485364279767,22.0,24.0,-0.0005177135028071962,0.03106281016843177,15.751172495852694,0.0,0.20026056825415495,5.0,True,False,0.007210916999611072,1,13,0.002537231899520562,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17897.5,identified,False,48,23.82176240808752,23.43186784791149,25.0,24.64515933,180.0,25.0,27.39498394580054,2.3949839458005395,24.64515933,25.315743917281566,0.02720958620321361,15.718804396437335,23.467485364279767,22.0,24.0,-0.000516642106967315,0.0309985264180389,15.782171022270733,0.0,0.20026056825415495,5.0,True,False,0.007115916989278048,1,13,0.0022127019013022378,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17898.0,identified,False,48,23.76046387737859,23.21831551313897,24.5,21.52299628,50.0,24.5,23.5317403077848,-0.9682596922152004,21.52299628,25.880975104346643,0.20248011790051035,15.718804396437335,23.467485364279767,22.0,24.0,-0.00046830387170777415,0.02809823230246645,15.8102692545732,0.0,0.20026056825415495,5.0,True,False,0.007605000006151386,1,13,0.0024260961881570095,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
17898.5,identified,False,48,23.70518333080435,23.267981294726564,24.5,21.52299628,50.0,24.5,24.35818155904066,-0.14181844095934137,21.52299628,24.73278391944786,0.14913293658980564,15.718804396437335,23.467485364279767,22.0,24.0,-0.00037637809685351964,0.02258268581121118,15.83285194038441,0.0,0.20026056825415495,5.0,True,False,0.007801209008903243,1,13,0.0022218517568013928,Optimization terminated successfully,3199602.7983013764,351870.06476050126,0.007059998911400862,0.02706996024292636,0.003689998198957633
