row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
0,20.28917694091797,20.307841604812566,0.01866466389459731,21.753997802734375,21.683014738414048,-0.07098306432032686
1,20.464126586914062,20.454358634516968,-0.009767952397094604,21.725433349609375,21.71141407748168,-0.014019272127693938
2,20.637451171875,20.626322926363425,-0.011128245511574875,21.80615234375,21.79478957307152,-0.011362770678481127
3,20.82010269165039,20.805543456080688,-0.014559235569702622,21.896026611328125,21.88285082391622,-0.013175787411906725
4,20.982738494873047,20.985836356080412,0.0030978612073653267,22.004432678222656,22.001173808222486,-0.003258870000170333
5,21.12600326538086,21.12937018796789,0.0033669225870305297,22.080944061279297,22.077816216167694,-0.0031278451116030226
6,21.252601623535156,21.254857393864413,0.002255770329256279,22.14740753173828,22.144268363764812,-0.003139167973468915
7,21.36591339111328,21.367047620432366,0.0011342293190850228,22.206571578979492,22.203330077665097,-0.0032415013143953786
8,21.475666046142575,21.47490509511807,-0.0007609510245032425,22.32610321044922,22.323918129166614,-0.0021850812826045285
9,21.580326080322266,21.579179194780878,-0.0011468855413880874,22.383094787597656,22.379128453648292,-0.003966333949364298
10,21.68790626525879,21.68102693020311,-0.006879335055678837,22.43912124633789,22.429388902995463,-0.009732343342427896
11,21.812875747680664,21.801898628358536,-0.010977119322127749,22.565202713012695,22.469517734229477,-0.09568497878321836
12,21.913047790527344,21.923397739924685,0.010349949397340907,22.38417053222656,22.342863740355174,-0.041306791871384974
13,22.03247833251953,22.022944925137896,-0.009533407381635328,22.544321060180664,22.35247923615818,-0.1918418240224824
14,22.141117095947266,22.162884906724262,0.0217678107769963,22.454912185668945,22.353674603631383,-0.10123758203756239
15,22.306442260742188,22.274002713990374,-0.03243954675181371,22.837600708007812,22.401840310934602,-0.43576039707321
16,22.482162475585938,22.517298272631134,0.035135797045196426,22.983234405517575,22.801628618742136,-0.18160578677543882
17,22.722965240478516,22.71922158925364,-0.003743651224876743,23.31551742553711,22.757260405618645,-0.5582570199184644
18,22.95000267028809,23.01449379517363,0.0644911248855422,23.30635452270508,22.764554025971126,-0.5418004967339556
19,23.197978973388672,23.242693648847204,0.04471467545853258,23.461658477783203,22.627864083687026,-0.8337943940961772
20,23.42199325561523,23.52303977195733,0.10104651634209816,23.45014190673828,22.609437084297397,-0.840704822440884
21,23.64117431640625,23.736834780585728,0.0956604641794776,23.485031127929688,22.462556117221677,-1.0224750107080105
22,23.82451629638672,23.959496507582934,0.13498021119621484,23.40323257446289,22.37308430980188,-1.0301482646610118
23,23.985490798950195,24.129202019455096,0.14371122050490115,23.420394897460938,22.366601471174622,-1.0537934262863153
24,24.127159118652344,24.290726377918503,0.16356725926615923,23.47542953491211,22.44385643502778,-1.03157309988433
25,24.201656341552734,24.38530867810269,0.1836523365499545,23.325611114501953,22.63612214943397,-0.6894889650679836
26,24.157306671142575,24.317400966420276,0.1600942952777018,22.988018035888672,22.957641052183604,-0.030376983705068028
27,24.147619247436523,24.168764299212643,0.021145051776120027,23.248403549194336,23.02995234261887,-0.21845120657546602
28,24.27307510375977,24.25370497632785,-0.01937012743191957,23.830034255981445,22.917952971536053,-0.9120812844453923
29,24.327129364013672,24.42336967052647,0.09624030651279725,23.286434173583984,22.487583441875948,-0.7988507317080362
30,24.30864715576172,24.411589413681227,0.1029422579195085,23.05235290527344,22.400450203783123,-0.651902701490318
31,24.22733688354492,24.34212431389239,0.11478743034747296,22.80760955810547,22.412398432649663,-0.3952111254558055
32,24.138349533081055,24.212681490906718,0.07433195782566315,22.89807510375977,22.608991502647612,-0.28908360111215714
33,24.03046417236328,24.100274519130163,0.06981034676688225,22.80433654785156,22.656604116466234,-0.1477324313853252
34,23.913143157958984,23.95930637186558,0.0461632139065955,22.793882369995117,22.692924435420032,-0.10095793457508506
35,23.768844604492188,23.832589645192662,0.06374504070047493,22.583433151245117,22.678729926619347,0.09529677537422998
36,23.65003967285156,23.669251934671774,0.01921226182021485,22.704498291015625,22.70260186786013,-0.0018964231554967625
37,23.51177024841309,23.553637644293342,0.0418673958802529,22.743793487548828,22.76489975534999,0.021106267801162204
38,23.372623443603516,23.39825187256409,0.025628428960573046,22.764144897460938,22.793821739802503,0.029676842341565646
39,23.235427856445312,23.256209993020946,0.020782136575633103,22.793907165527344,22.813093974820653,0.01918680929330918
40,23.138561248779297,23.150101965345208,0.011540716565910714,23.17395782470703,23.195390427717072,0.021432603010040907
41,23.04837226867676,23.060445278775283,0.012073010098522019,23.15180206298828,23.16128786728116,0.009485804292879152
42,22.949871063232425,22.95994322631394,0.010072163081513708,23.10496711730957,23.11317701593616,0.008209898626589052
43,22.84288787841797,22.85297057883635,0.010082700418379886,23.05274200439453,23.061211564314757,0.008469559920225578
44,22.713394165039062,22.72253674582358,0.009142580784516241,22.7928466796875,22.79587005141104,0.003023371723539725
45,22.575183868408203,22.58201478498405,0.006830916575847112,22.7138614654541,22.721518156115625,0.007656690661523413
46,22.441272735595703,22.44575021122354,0.00447747562783718,22.64540100097656,22.65204078495859,0.006639783982031133
47,22.31164932250977,22.316122248761936,0.0044729262521663316,22.579570770263672,22.586074232137555,0.006503461873883509
48,22.201351165771484,22.202235114658162,0.0008839488866776435,22.632173538208008,22.639526655588927,0.007353117380919372
49,22.10007095336914,22.10336053008932,0.0032895767201779336,22.58598518371582,22.591124478819395,0.005139295103575137
50,22.00622940063477,22.007337717749436,0.001108317114667301,22.53795051574707,22.541636810178886,0.0036862944318158952
51,21.918899536132812,21.92001326289244,0.001113726759626843,22.493019104003903,22.496481205012802,0.003462101008899765
52,21.839941024780273,21.840766208235713,0.0008251834554400261,22.475664138793945,22.479395293137003,0.0037311543430575966
53,21.767192840576172,21.768292401469242,0.0010995608930706169,22.43941116333008,22.442411476133504,0.003000312803422389
54,21.69910049438477,21.700213695460324,0.0011132010755545707,22.40449905395508,22.40731895784882,0.002819903893737319
55,21.635196685791016,21.63631143552261,0.0011147497315953103,22.37170791625977,22.374387290185084,0.0026793739253143656
56,21.583654403686523,21.58287532245688,-0.0007790812296448735,22.407564163208008,22.41076707213632,0.003202908928312098
57,21.53956413269043,21.539521772193748,-4.2360496681936866e-05,22.38772964477539,22.389274392349535,0.001544747574143912
58,21.51167678833008,21.504812579978953,-0.006864208351128553,22.37310791015625,22.368425277462727,-0.004682632693523203
59,21.51618194580078,21.503718634623542,-0.012463311177238978,22.440044403076172,22.343309544069452,-0.09673485900671963
60,21.51612091064453,21.52165249070442,0.005531580059887631,22.20350646972656,22.161333207562542,-0.042173262164016734
61,21.555883407592773,21.539869832103488,-0.016013575489285614,22.32025146484375,22.125918907546666,-0.1943325572970842
62,21.61440658569336,21.627458969544936,0.013052383851576366,22.26384735107422,22.078424360093045,-0.18542299098117354
63,21.72783851623535,21.713641901641772,-0.014196614593579682,22.589584350585938,22.21106386244312,-0.3785204881428186
64,21.890655517578125,21.910208461371546,0.019552943793421207,22.846101760864254,22.52403553461119,-0.3220662262530638
65,22.09465217590332,22.121574597480638,0.026922421577317834,23.052183151245117,22.58847862868837,-0.4637045225567462
66,22.3096923828125,22.362679149193745,0.05298676638124533,23.16558074951172,22.65679209379795,-0.5087886557137686
67,22.536033630371097,22.58989214479039,0.0538585144192929,23.278865814208984,22.643344183150642,-0.6355216310583423
68,22.757980346679688,22.83060029086543,0.07261994418574247,23.33132553100586,22.657105310171882,-0.6742202208339769
69,22.98236083984375,23.055295334927408,0.07293449508365768,23.385778427124023,22.580382115924248,-0.8053963111997753
70,23.184062957763672,23.283770662734575,0.09970770497090342,23.34315490722656,22.530581484971353,-0.8125734222552055
71,23.380779266357425,23.477345849339745,0.09656658298231946,23.373355865478516,22.440332258989763,-0.9330236064887529
72,23.5697021484375,23.69880769819412,0.1291055497566198,23.493343353271484,22.5688180945571,-0.924525258714386
73,23.752544403076172,23.891674527970068,0.13913012489389587,23.577789306640625,22.646311223537083,-0.9314780831035421
74,23.91674041748047,24.05830272393931,0.14156230645884094,23.613609313964844,22.687570493781664,-0.9260388201831802
75,24.050357818603516,24.193499067672047,0.1431412490685311,23.58539581298828,22.730493244000684,-0.8549025689875975
76,24.216209411621097,24.30420728594487,0.08799787432377215,23.883281707763672,22.80132459319806,-1.0819571145656113
77,24.27916145324707,24.40442478195442,0.12526332870735146,23.250144958496097,22.377191389796735,-0.8729535686993621
78,24.26653289794922,24.38120156887411,0.11466867092489252,23.024761199951172,22.383764380294107,-0.6409968196570652
79,24.18541717529297,24.299099570032997,0.11368239474002806,22.72056579589844,22.399113614925554,-0.3214521809728872
80,24.11977195739746,24.17207678803998,0.05230483064251956,22.886335372924805,22.586320628570242,-0.3000147443545629
81,24.04174041748047,24.109229219178513,0.06748880169804394,22.802837371826172,22.659843329049963,-0.14299404277620908
82,23.973194122314453,24.007800059571377,0.034605937256923625,22.84828186035156,22.68582755264584,-0.162454307705719
83,23.870527267456055,23.939711779427103,0.06918451197104858,22.597366333007812,22.702994371540232,0.10562803853241931
84,23.79289436340332,23.807177792200438,0.014283428797117637,22.754955291748047,22.724175506930262,-0.030779784817784872
85,23.711483001708984,23.742840003811544,0.03135700210255976,22.783889770507812,22.796929268205865,0.013039497698052571
