row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error,T_env_start,T_zone_start,T_out_start,T_out_end,T_cor_start,T_cor_end,Qsg_start,Qsg_end,Qint_start,Qint_end,Q_HVAC_total_est_W,dt_seconds,envelope_abs_error,zone_abs_error,combined_abs_error
164,22.466453552246097,22.540241340854443,0.073787788608346,23.377681732177734,22.902770450425198,-0.4749112817525365,22.244327545166016,23.336156845092773,20.599998474121097,21.199996948242188,24.0,24.0,510.1311950683594,538.3897094726562,180.0,180.0,-398.9519587123105,1800.0,0.073787788608346,0.4749112817525365,0.5486990703608825
165,22.690963745117188,22.763140889873355,0.07217714475616788,23.444278717041016,22.844276337113634,-0.6000023799273819,22.466453552246097,23.377681732177734,21.199996948242188,21.799999237060547,24.0,24.0,538.3897094726562,648.0742797851562,180.0,180.0,-510.8981901609171,1800.0,0.07217714475616788,0.6000023799273819,0.6721795246835498
166,22.89055633544922,22.98874255836889,0.09818622291967216,23.392169952392575,22.825746028549293,-0.5664239238432813,22.690963745117188,23.444278717041016,21.799999237060547,22.299999237060547,24.0,24.0,648.0742797851562,673.4987182617188,180.0,180.0,-611.9376961976619,1800.0,0.09818622291967216,0.5664239238432813,0.6646101467629535
167,23.071453094482425,23.17455624282823,0.1031031483458058,23.370763778686523,22.74402630126014,-0.626737477426385,22.89055633544922,23.392169952392575,22.299999237060547,22.800003051757812,24.0,24.0,673.4987182617188,723.9465942382812,180.0,180.0,-702.833471134556,1800.0,0.1031031483458058,0.626737477426385,0.7298406257721908
168,23.232097625732425,23.364597215522704,0.1324995897902781,23.44890594482422,22.825456782192177,-0.623449162632042,23.071453094482425,23.370763778686523,22.800003051757812,23.099998474121097,24.0,24.0,723.9465942382812,735.2223510742188,180.0,180.0,-691.3386764380975,1800.0,0.1324995897902781,0.623449162632042,0.7559487524223201
169,23.3859920501709,23.518642287301315,0.13265023713041657,23.529693603515625,22.906929992210753,-0.6227636113048725,23.232097625732425,23.44890594482422,23.099998474121097,23.5,24.0,24.0,735.2223510742188,726.2296752929688,180.0,180.0,-698.7540919265513,1800.0,0.13265023713041657,0.6227636113048725,0.755413848435289
170,23.525875091552734,23.656726098086384,0.1308510065336499,23.57146453857422,22.964919177598073,-0.6065453609761455,23.3859920501709,23.529693603515625,23.5,23.699996948242188,24.0,24.0,726.2296752929688,715.3576049804688,180.0,180.0,-718.6483456346812,1800.0,0.1308510065336499,0.6065453609761455,0.7373963675097954
171,23.633316040039062,23.765880608384784,0.13256456834572106,23.525146484375,23.016723512264033,-0.5084229721109672,23.525875091552734,23.57146453857422,23.699996948242188,23.89999771118164,24.0,24.0,715.3576049804688,644.908935546875,180.0,180.0,-724.2928525646802,1800.0,0.13256456834572106,0.5084229721109672,0.6409875404566883
172,23.761301040649418,23.842726481589896,0.08142544094047821,23.745887756347656,23.039847523127378,-0.7060402332202784,23.633316040039062,23.525146484375,23.89999771118164,24.0,24.0,24.0,644.908935546875,614.8040161132812,180.0,180.0,-708.6155565259995,1800.0,0.08142544094047821,0.7060402332202784,0.7874656741607566
173,23.791187286376953,23.87565741972698,0.08447013335002751,23.14178466796875,22.870342405600734,-0.2714422623680157,23.761301040649418,23.745887756347656,24.0,24.099998474121097,24.0,24.0,614.8040161132812,489.566650390625,180.0,180.0,-909.0522058681568,1800.0,0.08447013335002751,0.2714422623680157,0.35591239571804323
