row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
0,20.28917694091797,20.238659178829128,-0.05051776208884107,21.753997802734375,22.621565130201216,0.8675673274668405
1,20.464126586914062,20.45096096917824,-0.013165617735822366,21.725433349609375,21.76714931183947,0.04171596223009644
2,20.637451171875,20.62606521462026,-0.011385957254738344,21.80615234375,21.808080734941765,0.001928391191764689
3,20.82010269165039,20.80587564070958,-0.01422705094081067,21.896026611328125,21.89448913330175,-0.0015374780263748278
4,20.982738494873047,20.984170372631574,0.0014318777585273779,22.004432678222656,22.00369005210062,-0.0007426261220366825
5,21.12600326538086,21.127296616590304,0.0012933512094441824,22.080944061279297,22.087405128774662,0.006461067495365569
6,21.252601623535156,21.253116106478224,0.0005144829430676623,22.14740753173828,22.15304562672874,0.005638094990459308
7,21.36591339111328,21.365629804845717,-0.0002835862675638623,22.206571578979492,22.211145341660583,0.004573762681090443
8,21.475666046142575,21.47547989306666,-0.00018615307591574037,22.32610321044922,22.307363451734197,-0.018739758715021537
9,21.580326080322266,21.578301254997143,-0.0020248253251224924,22.383094787597656,22.385040752015353,0.0019459644176968993
10,21.68790626525879,21.68100564767592,-0.006900617582868307,22.43912124633789,22.436399704579415,-0.0027215417584756096
11,21.812875747680664,21.80361831816855,-0.009257429512114612,22.565202713012695,22.483944130502106,-0.08125858251058915
12,21.913047790527344,21.914286259720903,0.0012384691935594105,22.38417053222656,22.453478688251213,0.06930815602465401
13,22.03247833251953,22.025034313137485,-0.007444019382045752,22.544321060180664,22.387578935452886,-0.15674212472777782
14,22.141117095947266,22.153772680384353,0.012655584437087697,22.454912185668945,22.457720395862854,0.0028082101939084225
15,22.306442260742188,22.27192182488862,-0.0345204358535689,22.837600708007812,22.563912313219937,-0.2736883947878752
16,22.482162475585938,22.5106660173049,0.028503541718961856,22.983234405517575,22.86796310175928,-0.11527130375829486
17,22.722965240478516,22.718838620294495,-0.004126620184020879,23.31551742553711,22.89210368699596,-0.42341373854115005
18,22.95000267028809,22.993208316493423,0.04320564620533318,23.30635452270508,23.041807581944063,-0.2645469407610186
19,23.197978973388672,23.22653676923887,0.028557795850197465,23.461658477783203,22.946616798854173,-0.5150416789290304
20,23.42199325561523,23.493319204703308,0.07132594908807732,23.45014190673828,23.006811062847234,-0.44333084389104727
21,23.64117431640625,23.70849253075551,0.06731821434926033,23.485031127929688,22.904286783528164,-0.5807443444015234
22,23.82451629638672,23.922480563733803,0.09796426734708419,23.40323257446289,22.865780962985983,-0.5374516114769072
23,23.985490798950195,24.096251339415776,0.1107605404655807,23.420394897460938,22.826627078019136,-0.5937678194418012
24,24.127159118652344,24.256814212018487,0.1296550933661429,23.47542953491211,22.883521984757934,-0.5919075501541755
25,24.201656341552734,24.346177771024678,0.14452142947194346,23.325611114501953,23.020299034755773,-0.30531207974618013
26,24.157306671142575,24.284981049986197,0.1276743788436221,22.988018035888672,23.13777686191939,0.14975882603071966
27,24.147619247436523,24.173790031217752,0.026170783781228835,23.248403549194336,23.014162270267708,-0.23424127892662838
28,24.27307510375977,24.25585537951243,-0.017219724247340196,23.830034255981445,23.05746103526727,-0.7725732207141753
29,24.327129364013672,24.38008621145325,0.05295684743957807,23.286434173583984,23.027205028631375,-0.2592291449526094
30,24.30864715576172,24.384464857321582,0.07581770155986334,23.05235290527344,22.75212686841159,-0.3002260368618508
31,24.22733688354492,24.315620697276312,0.08828381373139393,22.80760955810547,22.66507386963004,-0.14253568847543008
32,24.138349533081055,24.20425289365444,0.06590336057338675,22.89807510375977,22.681760883258992,-0.2163142205007773
33,24.03046417236328,24.08895249074901,0.05848831838572721,22.80433654785156,22.741165588595617,-0.06317095925594174
34,23.913143157958984,23.954934168608744,0.041791010649760096,22.793882369995117,22.71891131743443,-0.07497105256068792
35,23.768844604492188,23.832466148049,0.06362154355681326,22.583433151245117,22.58969188154306,0.006258730297943771
36,23.65003967285156,23.674186969446918,0.02414729659535908,22.704498291015625,22.633932886004075,-0.07056540501154984
37,23.51177024841309,23.5526879153217,0.040917666908612205,22.743793487548828,22.72197283920502,-0.021820648343808813
38,23.372623443603516,23.39946077319333,0.026837329589813663,22.764144897460938,22.74901763637902,-0.01512726108191842
39,23.235427856445312,23.25822797384358,0.022800117398269037,22.793907165527344,22.767411095399567,-0.026496070127777216
40,23.138561248779297,23.160517589124183,0.021956340344885916,23.17395782470703,23.026498488230203,-0.14745933647682818
41,23.04837226867676,23.06004189425445,0.011669625577688691,23.15180206298828,23.147960679372883,-0.0038413836153985415
42,22.949871063232425,22.959432821510454,0.00956175827802852,23.10496711730957,23.106690849295717,0.001723731986146504
43,22.84288787841797,22.852524848765025,0.009636970347056462,23.05274200439453,23.05452563474907,0.0017836303545379906
44,22.713394165039062,22.717350535387766,0.003956370348703331,22.7928466796875,22.862344234217154,0.06949755452965434
45,22.575183868408203,22.58218045405234,0.00699658564413852,22.7138614654541,22.7161251082719,0.002263642817798228
46,22.441272735595703,22.4464836471907,0.005210911594996759,22.64540100097656,22.6433327761378,-0.002068224838758681
47,22.31164932250977,22.316820249330323,0.0051709268205542,22.579570770263672,22.577504499970463,-0.0020662702932092714
48,22.201351165771484,22.206175004552726,0.004823838781241818,22.632173538208008,22.59018482855691,-0.04198870965109691
49,22.10007095336914,22.104078477232623,0.004007523863482021,22.58598518371582,22.582384870803317,-0.0036003129125035116
50,22.00622940063477,22.00819223790902,0.0019628372742523936,22.53795051574707,22.535178415473112,-0.0027721002739582445
