row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
77,24.27916145324707,24.59157473608117,0.3124132828341004,23.250144958496097,20.250573778337323,-2.9995711801587746
78,24.26653289794922,24.48533590379593,0.21880300584671275,23.024761199951172,21.16664895708138,-1.8581122428697903
79,24.18541717529297,24.41181573321003,0.22639855791706154,22.72056579589844,21.54366438576806,-1.1769014101303803
80,24.11977195739746,24.181790102313393,0.06201814491593183,22.886335372924805,22.423935034123726,-0.46240033880107845
81,24.04174041748047,24.15688038423293,0.11513996675246219,22.802837371826172,22.366828551087885,-0.4360088207382873
82,23.973194122314453,24.01671685272793,0.04352273041347843,22.84828186035156,22.562794263436807,-0.2854875969147521
83,23.870527267456055,23.96464474412159,0.09411747666553438,22.597366333007812,22.939604693679716,0.34223836067190305
84,23.79289436340332,23.787212222220308,-0.005682141183012135,22.754955291748047,22.944121824144837,0.18916653239678993
85,23.711483001708984,23.751675475080045,0.0401924733710608,22.783889770507812,22.88955038398098,0.10566061347316591
86,23.62699508666992,23.648209381012038,0.02121429434211919,22.815532684326172,22.959086455128443,0.14355377080227072
87,23.542253494262695,23.55618110865834,0.013927614395644383,22.849498748779297,22.980360480219037,0.13086173143974023
88,23.504669189453125,23.471586070825722,-0.03308311862740254,23.34283447265625,24.052391280577293,0.709556807921043
89,23.477996826171875,23.490290172825294,0.012293346653418524,23.35661506652832,23.401364406290906,0.04474933976258555
90,23.44717788696289,23.453713865524065,0.006535978561174716,23.34333038330078,23.355194055164798,0.011863671864016823
91,23.411460876464844,23.41789587054052,0.006434994075675604,23.326295852661133,23.337810530474094,0.011514677812961338
92,23.348487854003903,23.377456493726623,0.028968639722720013,23.038970947265625,22.668096935678577,-0.37087401158704836
93,23.269729614257812,23.27535332094115,0.005623706683337559,22.969234466552734,22.95239642747873,-0.01683803907400261
94,23.19366455078125,23.193372677940424,-0.00029187284082610176,22.94297981262207,22.99554588949982,0.05256607687774917
95,23.12352752685547,23.12232597500353,-0.001201551851938376,22.933029174804688,23.00703303274814,0.07400385794345254
96,23.075485229492188,23.058666016235154,-0.016819213257033283,23.058162689208984,23.275603398465407,0.21744070925642234
97,23.036575317382812,23.035946093899085,-0.0006292234837275146,23.04559898376465,23.066317909862786,0.020718926098137302
98,23.00345230102539,22.9997831692979,-0.0036691317274915036,23.028444290161133,23.037270515258523,0.008826225097390505
99,22.97330665588379,22.97186134994063,-0.0014453059431573934,23.012805938720703,23.020806019142874,0.008000080422171152
100,22.944427490234375,22.944553947524938,0.00012645729056259825,23.02175521850586,23.06206190540999,0.040306686904131084
101,22.915328979492188,22.917885775067372,0.0025567955751846227,23.00850296020508,23.018736012833433,0.010233052628350947
102,22.87919044494629,22.887651452985356,0.008461008039066797,22.99155044555664,23.003582916876006,0.012032471319365357
103,22.83664321899414,22.844797986156063,0.00815476716192265,22.971269607543945,22.984997530748984,0.013727923205038906
104,22.79292106628418,22.796138561444888,0.003217495160708239,23.01329803466797,23.1131672829943,0.09986924832633193
