row_index,T_env_start_predicted,T_zone_start_predicted,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
106,22.910557494132366,23.107218329616874,22.69535446166992,22.85306920233338,0.15771474066346158,22.971336364746097,23.076561596719795,0.10522523197369793
107,22.85306920233338,23.076561596719795,22.665210723876953,22.809860566153468,0.14464984227651456,23.024255752563477,23.031279386310878,0.007023633747401448
108,22.809860566153468,23.031279386310878,22.62183380126953,22.76369726640677,0.1418634651372379,22.766353607177734,22.810547376427504,0.04419376924976959
109,22.76369726640677,22.810547376427504,22.607460021972656,22.728753341340305,0.12129331936764842,22.852783203125,22.75426023762401,-0.09852296550099027
110,22.728753341340305,22.75426023762401,22.58678436279297,22.70663002118274,0.1198456583897709,22.61956024169922,22.558460698016724,-0.06109954368249504
111,22.70663002118274,22.558460698016724,22.61927795410156,22.68907121070984,0.06979325660828195,22.87150764465332,22.497106734184936,-0.37440091046838475
112,22.68907121070984,22.497106734184936,22.660829544067383,22.738605302985587,0.07777575891820376,22.93788146972656,22.774492349124184,-0.16338912060237476
113,22.738605302985587,22.774492349124184,22.775413513183594,22.83368626038167,0.058272747198074626,23.22676467895508,22.715457761229942,-0.5113069177251397
114,22.83368626038167,22.715457761229942,22.889881134033203,22.977421101648467,0.08753996761526395,23.199050903320312,22.660947724742893,-0.5381031785774191
115,22.977421101648467,22.660947724742893,23.0391902923584,23.132363206566204,0.09317291420780549,23.364133834838867,22.532089604777383,-0.8320442300614843
116,23.132363206566204,22.532089604777383,23.184818267822266,23.31948967305902,0.13467140523675525,23.372055053710938,22.47827053918971,-0.8937845145212258
117,23.31948967305902,22.47827053918971,23.33583641052246,23.50436031148041,0.16852390095795045,23.404685974121097,22.353726454655764,-1.0509595194653336
118,23.50436031148041,22.353726454655764,23.467548370361328,23.69080600880089,0.2232576384395628,23.342140197753903,22.26349309882831,-1.0786470989255932
119,23.69080600880089,22.26349309882831,23.58818244934082,23.863180806149753,0.2749983568089327,23.314332962036133,22.194352828252686,-1.1199801337834465
120,23.863180806149753,22.194352828252686,23.69363784790039,24.040081726675865,0.34644387877547445,23.37378692626953,22.34031585959034,-1.0334710666791906
121,24.040081726675865,22.34031585959034,23.79888153076172,24.21435133018554,0.41546979942382123,23.45941925048828,22.48131503762442,-0.9781042128638617
122,24.21435133018554,22.48131503762442,23.89866065979004,24.376934610265074,0.4782739504750353,23.509349822998047,22.583397282830646,-0.9259525401674011
123,24.376934610265074,22.583397282830646,23.97422981262207,24.514159878838054,0.5399300662159838,23.47589111328125,22.697747054513073,-0.7781440587681772
124,24.514159878838054,22.697747054513073,24.096725463867188,24.637802513454012,0.5410770495868249,23.87960624694824,22.997699961721793,-0.8819062852264459
125,24.637802513454012,22.997699961721793,24.123611450195312,24.683859187777525,0.5602477375822126,23.22667694091797,22.546645856877667,-0.6800310840403014
126,24.683859187777525,22.546645856877667,24.070388793945312,24.64783877073071,0.5774499767853989,22.94729232788086,22.530759112936398,-0.4165332149444616
127,24.64783877073071,22.530759112936398,23.96246337890625,24.56449682160247,0.6020334426962215,22.684913635253903,22.55709760047729,-0.12781603477661108
128,24.56449682160247,22.55709760047729,23.848587036132812,24.455563040561614,0.6069760044288017,22.780336380004883,22.847891256415952,0.06755487641106939
129,24.455563040561614,22.847891256415952,23.728740692138672,24.340580394627068,0.6118397024883961,22.732933044433594,22.942578177125615,0.209645132692021
130,24.340580394627068,22.942578177125615,23.601802825927734,24.209124047851155,0.6073212219234208,22.738035202026367,23.021952336747596,0.2839171347212286
131,24.209124047851155,23.021952336747596,23.452117919921875,24.074032488281222,0.6219145683593474,22.551191329956055,23.020927227378824,0.469735897422769
