row_index,T_env_start_predicted,T_zone_start_predicted,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
169,23.59338714317837,22.423567244687835,23.3859920501709,23.810588567784873,0.4245965176139741,23.529693603515625,22.553381783447566,-0.9763118200680587
170,23.810588567784873,22.553381783447566,23.525875091552734,24.00861555300692,0.4827404614541848,23.57146453857422,22.645072551466725,-0.9263919871074933
171,24.00861555300692,22.645072551466725,23.633316040039062,24.171787139444778,0.5384710994057151,23.525146484375,22.746282180050475,-0.7788643043245251
172,24.171787139444778,22.746282180050475,23.761301040649418,24.303178268696517,0.5418772280470989,23.745887756347656,22.87263886071983,-0.8732488956278246
173,24.303178268696517,22.87263886071983,23.791187286376953,24.347279251311512,0.5560919649345593,23.14178466796875,22.50808675992136,-0.6336979080473917
174,24.347279251311512,22.50808675992136,23.744356155395508,24.309216213512933,0.564860058117425,22.804019927978516,22.356859957174564,-0.447159970803952
175,24.309216213512933,22.356859957174564,23.63500213623047,24.216552450895584,0.5815503146651153,22.52052116394043,22.377652788443385,-0.142868375497045
176,24.216552450895584,22.377652788443385,23.526968002319336,24.11227208540327,0.5853040830839333,22.651966094970703,22.704919522663538,0.05295342769283451
177,24.11227208540327,22.704919522663538,23.42510032653809,24.012068646682334,0.5869683201442442,22.657726287841797,22.8550902433283,0.19736395548650165
178,24.012068646682334,22.8550902433283,23.32948303222656,23.90768649815137,0.5782034659248119,22.704601287841797,22.96827701548732,0.2636757276455235
179,23.90768649815137,22.96827701548732,23.21896743774414,23.80515810859092,0.5861906708467792,22.547374725341797,22.975916773067432,0.4285420477256352
180,23.80515810859092,22.975916773067432,23.132469177246097,23.701937843174637,0.5694686659285395,22.687305450439453,23.050326816133186,0.3630213656937329
181,23.701937843174637,23.050326816133186,23.026262283325195,23.59398134094063,0.5677190576154345,22.748313903808594,23.116920338575248,0.36860643476665444
182,23.59398134094063,23.116920338575248,22.921937942504883,23.471480365244602,0.5495424227397194,22.782724380493164,23.16076987626555,0.3780454957723869
183,23.471480365244602,23.16076987626555,22.821550369262695,23.350492152578177,0.5289417833154815,22.82402801513672,23.1819544748861,0.35792645974938253
184,23.350492152578177,23.1819544748861,22.745641708374023,23.245813318944514,0.5001716105704901,22.98677635192871,23.322725487794937,0.3359491358662261
185,23.245813318944514,23.322725487794937,22.677873611450195,23.14829529065395,0.4704216792037563,22.962791442871097,23.28254208901716,0.31975064614606197
186,23.14829529065395,23.28254208901716,22.608909606933594,23.05190934302146,0.4429997360878666,22.92892074584961,23.23068803717385,0.3017672913242393
187,23.05190934302146,23.23068803717385,22.53843688964844,22.955913429526596,0.41747653987815525,22.893817901611328,23.17836440872694,0.2845465071156106
188,22.955913429526596,23.17836440872694,22.44989776611328,22.843548936784867,0.3936511706715855,22.65373992919922,22.926606173625668,0.27286624442644936
189,22.843548936784867,22.926606173625668,22.35861587524414,22.727686993243125,0.36907111799898473,22.59730529785156,22.85073488163118,0.25342958377962077
190,22.727686993243125,22.85073488163118,22.273178100585938,22.61904659440673,0.34586849382079166,22.552881240844727,22.78994499827983,0.23706375743510222
191,22.61904659440673,22.78994499827983,22.19346618652344,22.517617927599982,0.3241517410765411,22.511863708496097,22.733967879096113,0.22210417060001575
