row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error,T_env_start,T_zone_start,T_out_start,T_out_end,T_cor_start,T_cor_end,Qsg_start,Qsg_end,Qint_start,Qint_end,Q_HVAC_total_est_W,dt_seconds,envelope_abs_error,zone_abs_error,combined_abs_error
158,21.459014892578125,21.510943567939695,0.05192867536156953,22.11606216430664,21.6996297916451,-0.4164323726615393,21.43006134033203,22.24865341186523,16.300003051757812,17.199996948242188,24.0,24.0,111.44281768798828,57.915000915527344,50.0,50.0,-183.55038653810027,1800.0,0.05192867536156953,0.4164323726615393,0.46836104802310885
159,21.551467895507812,21.503257160142972,-0.04821073536484022,22.50744247436523,21.68088874683921,-0.8265537275260222,21.459014892578125,22.11606216430664,17.199996948242188,18.099998474121097,24.0,24.0,57.915000915527344,169.08883666992188,50.0,180.0,-223.8542779069883,1800.0,0.04821073536484022,0.8265537275260222,0.8747644628908624
160,21.66212272644043,21.72060966794664,0.058486941506210144,22.63007354736328,22.26153124423841,-0.36854230312487246,21.551467895507812,22.50744247436523,18.099998474121097,18.800003051757812,24.0,24.0,169.08883666992188,119.57057189941406,180.0,180.0,-180.41025977777508,1800.0,0.058486941506210144,0.36854230312487246,0.4270292446310826
161,21.837512969970703,21.817480768511043,-0.020032201459660115,22.969594955444336,22.079212069340006,-0.8903828861043301,21.66212272644043,22.63007354736328,18.800003051757812,19.400001525878903,24.0,24.0,119.57057189941406,330.3370361328125,180.0,180.0,-219.40751631373115,1800.0,0.020032201459660115,0.8903828861043301,0.9104150875639903
162,22.01837730407715,22.145289325080324,0.1269120210031751,23.06452178955078,21.84843356336952,-1.2160882261812596,21.837512969970703,22.969594955444336,19.400001525878903,20.0,24.0,24.0,330.3370361328125,324.7283020019531,180.0,180.0,-238.32080311609192,1800.0,0.1269120210031751,1.2160882261812596,1.3430002471844347
163,22.244327545166016,22.318606955614353,0.0742794104483373,23.336156845092773,21.581172006083275,-1.7549848390094986,22.01837730407715,23.06452178955078,20.0,20.599998474121097,24.0,24.0,324.7283020019531,510.1311950683594,180.0,180.0,-318.9661653425823,1800.0,0.0742794104483373,1.7549848390094986,1.829264249457836
164,22.466453552246097,22.663597873224642,0.19714432097854484,23.377681732177734,21.183482879382943,-2.1941988527947913,22.244327545166016,23.336156845092773,20.599998474121097,21.199996948242188,24.0,24.0,510.1311950683594,538.3897094726562,180.0,180.0,-398.9519587123105,1800.0,0.19714432097854484,2.1941988527947913,2.391343173773336
165,22.690963745117188,22.881940149217364,0.19097640410017647,23.444278717041016,20.872627083301253,-2.571651633739762,22.466453552246097,23.377681732177734,21.199996948242188,21.799999237060547,24.0,24.0,538.3897094726562,648.0742797851562,180.0,180.0,-510.8981901609171,1800.0,0.19097640410017647,2.571651633739762,2.7626280378399386
166,22.89055633544922,23.151883979961884,0.2613276445126651,23.392169952392575,20.593017574483547,-2.799152377909028,22.690963745117188,23.444278717041016,21.799999237060547,22.299999237060547,24.0,24.0,648.0742797851562,673.4987182617188,180.0,180.0,-611.9376961976619,1800.0,0.2613276445126651,2.799152377909028,3.060480022421693
167,23.071453094482425,23.333648783423133,0.2621956889407073,23.370763778686523,20.462624996541702,-2.908138782144821,22.89055633544922,23.392169952392575,22.299999237060547,22.800003051757812,24.0,24.0,673.4987182617188,723.9465942382812,180.0,180.0,-702.833471134556,1800.0,0.2621956889407073,2.908138782144821,3.1703344710855283
168,23.232097625732425,23.518715004686594,0.28661737895416906,23.44890594482422,20.79598806309959,-2.6529178817246297,23.071453094482425,23.370763778686523,22.800003051757812,23.099998474121097,24.0,24.0,723.9465942382812,735.2223510742188,180.0,180.0,-691.3386764380975,1800.0,0.28661737895416906,2.6529178817246297,2.939535260678799
169,23.3859920501709,23.67602078812521,0.2900287379543123,23.529693603515625,20.89395111876086,-2.635742484754765,23.232097625732425,23.44890594482422,23.099998474121097,23.5,24.0,24.0,735.2223510742188,726.2296752929688,180.0,180.0,-698.7540919265513,1800.0,0.2900287379543123,2.635742484754765,2.925771222709077
170,23.525875091552734,23.81882509495715,0.2929500034044139,23.57146453857422,20.915781663211753,-2.6556828753624657,23.3859920501709,23.529693603515625,23.5,23.699996948242188,24.0,24.0,726.2296752929688,715.3576049804688,180.0,180.0,-718.6483456346812,1800.0,0.2929500034044139,2.6556828753624657,2.9486328787668796
171,23.633316040039062,23.93888313945738,0.30556709941831883,23.525146484375,21.034426552046146,-2.4907199323288545,23.525875091552734,23.57146453857422,23.699996948242188,23.89999771118164,24.0,24.0,715.3576049804688,644.908935546875,180.0,180.0,-724.2928525646802,1800.0,0.30556709941831883,2.4907199323288545,2.7962870317471733
172,23.761301040649418,23.985173538230896,0.2238724975814783,23.745887756347656,21.315026564334776,-2.4308611920128804,23.633316040039062,23.525146484375,23.89999771118164,24.0,24.0,24.0,644.908935546875,614.8040161132812,180.0,180.0,-708.6155565259995,1800.0,0.2238724975814783,2.4308611920128804,2.6547336895943587
173,23.791187286376953,24.109782309484956,0.3185950231080028,23.14178466796875,20.221894602248483,-2.919890065720267,23.761301040649418,23.745887756347656,24.0,24.099998474121097,24.0,24.0,614.8040161132812,489.566650390625,180.0,180.0,-909.0522058681568,1800.0,0.3185950231080028,2.919890065720267,3.23848508882827
174,23.744356155395508,23.974014008901722,0.2296578535062146,22.804019927978516,20.70011414063992,-2.103905787338597,23.791187286376953,23.14178466796875,24.099998474121097,24.099998474121097,24.0,24.0,489.566650390625,432.9949035644531,180.0,180.0,-954.856008401521,1800.0,0.2296578535062146,2.103905787338597,2.3335636408448117
175,23.63500213623047,23.8519753595149,0.21697322328443036,22.52052116394043,21.204570702048425,-1.3159504618920046,23.744356155395508,22.804019927978516,24.099998474121097,24.099998474121097,24.0,24.0,432.9949035644531,273.3121032714844,180.0,180.0,-916.9016086391936,1800.0,0.21697322328443036,1.3159504618920046,1.532923685176435
176,23.526968002319336,23.628511363965867,0.10154336164653088,22.651966094970703,22.29705134640969,-0.35491474856101135,23.63500213623047,22.52052116394043,24.099998474121097,23.89999771118164,24.0,24.0,273.3121032714844,211.53318786621097,180.0,180.0,-735.2698973848461,1800.0,0.10154336164653088,0.35491474856101135,0.45645811020754223
177,23.42510032653809,23.52032150874596,0.09522118220786879,22.657726287841797,22.40365217532825,-0.25407411251354617,23.526968002319336,22.651966094970703,23.89999771118164,23.699996948242188,24.0,24.0,211.53318786621097,128.0335693359375,180.0,180.0,-656.6087674998494,1800.0,0.09522118220786879,0.25407411251354617,0.34929529472141496
178,23.32948303222656,23.38584875657764,0.05636572435108178,22.704601287841797,22.62859969038645,-0.0760015974553454,23.42510032653809,22.657726287841797,23.699996948242188,23.200000762939453,24.0,24.0,128.0335693359375,90.46356964111328,180.0,180.0,-583.777963713567,1800.0,0.05636572435108178,0.0760015974553454,0.13236732180642719
179,23.21896743774414,23.282415971573315,0.06344853382917393,22.547374725341797,23.012109868356163,0.4647351430143658,23.32948303222656,22.704601287841797,23.200000762939453,22.700000762939453,24.0,24.0,90.46356964111328,57.42000198364258,180.0,50.0,-472.7160806767862,1800.0,0.06344853382917393,0.4647351430143658,0.5281836768435397
180,23.132469177246097,23.13809529437412,0.005626117128024077,22.687305450439453,22.914940449098406,0.22763499865895298,23.21896743774414,22.547374725341797,22.700000762939453,22.700000762939453,24.0,24.0,57.42000198364258,41.25,50.0,50.0,-365.90476039167777,1800.0,0.005626117128024077,0.22763499865895298,0.23326111578697706
181,23.026262283325195,23.07881881134131,0.05255652801611532,22.748313903808594,22.920195654479222,0.17188175067062872,23.132469177246097,22.687305450439453,22.700000762939453,20.400001525878903,24.0,24.0,41.25,25.079999923706055,50.0,50.0,-311.04849515970494,1800.0,0.05255652801611532,0.17188175067062872,0.22443827868674404
182,22.921937942504883,22.943416965727387,0.021479023222504168,22.782724380493164,22.957083891464702,0.1743595109715379,23.026262283325195,22.748313903808594,20.400001525878903,19.400001525878903,24.0,24.0,25.079999923706055,10.394999504089355,50.0,50.0,-261.80635919541646,1800.0,0.021479023222504168,0.1743595109715379,0.19583853419404207
