lb,ub,Qsg,Tout,Tair_true,sat_true,zat_true,raw_action_sat,raw_action_zat
22.0,24.0,661.54034,31.900002,23.436993,15.499987602233887,20.47814178466797,15.499988,20.478142
22.0,24.0,651.51074,32.1,23.53035,15.49998664855957,20.254737854003906,15.499987,20.254738
22.0,24.0,646.78485,32.1,23.610611,15.49998664855957,20.16457748413086,15.499987,20.164577
22.0,24.0,569.17725,32.1,23.661173,15.499982833862305,19.991792678833008,15.499983,19.991793
22.0,24.0,557.3831,32.0,23.70689,15.499982833862305,19.945293426513672,15.499983,19.945293
22.0,24.0,443.2839,31.900002,23.712923,15.49997329711914,19.82139778137207,15.499973,19.821398
22.0,24.0,402.12494,31.599998,23.70793,15.499969482421875,19.82558250427246,15.4999695,19.825583
22.0,24.0,244.21866,31.300003,23.651276,15.499944686889648,19.769756317138672,15.499945,19.769756
22.0,24.0,206.66663,31.0,23.593971,15.4999361038208,19.824254989624023,15.499936,19.824255
22.0,24.0,127.12721,30.700005,23.516855,15.49990463256836,19.796340942382812,15.499905,19.79634
22.0,24.0,102.77228,30.199997,23.438265,15.499894142150879,19.874616622924805,15.499894,19.874617
22.0,24.0,55.44,29.800003,23.11206,10.000068664550781,21.726757049560547,10.000069,21.726757
22.0,24.0,40.425,29.800003,22.791058,10.000060081481934,21.909456253051758,10.00006,21.909456
22.0,24.0,26.07,28.400002,22.864792,10.000059127807617,22.009817123413086,10.000059,22.009817
22.0,24.0,13.53,27.799995,22.842457,10.000054359436035,22.113224029541016,10.000054,22.113224
22.0,24.0,26.57291,27.099998,22.844414,10.000057220458984,22.165605545043945,10.000057,22.165606
15.0,28.0,0.0,26.900002,22.812517,10.000051498413086,22.273632049560547,10.0000515,22.273632
15.0,28.0,0.0,26.699997,22.825283,10.000052452087402,22.3116512298584,10.000052,22.311651
15.0,28.0,0.0,26.599998,22.799107,10.000051498413086,22.3695068359375,10.0000515,22.369507
15.0,28.0,0.0,26.400002,22.794003,10.000052452087402,22.386980056762695,10.000052,22.38698
15.0,28.0,0.0,26.199997,22.767239,10.000051498413086,22.43524169921875,10.0000515,22.435242
15.0,28.0,0.0,26.099998,22.764572,10.000053405761719,22.431629180908203,10.000053,22.43163
15.0,28.0,0.0,25.900002,22.732353,10.000052452087402,22.472917556762695,10.000052,22.472918
15.0,28.0,0.0,25.599998,22.731054,10.000067710876465,22.312889099121094,10.000068,22.31289
15.0,28.0,0.0,25.299995,22.613226,10.000065803527832,22.395709991455078,10.000066,22.39571
15.0,28.0,0.0,25.100006,22.647448,10.0000581741333,22.35444450378418,10.000058,22.354445
15.0,28.0,0.0,24.599998,22.592104,10.000057220458984,22.41568374633789,10.000057,22.415684
15.0,28.0,0.0,24.199997,22.606384,10.000051498413086,22.396825790405273,10.0000515,22.396826
15.0,28.0,0.0,23.699997,22.566622,10.00005054473877,22.45174217224121,10.000051,22.451742
15.0,28.0,0.0,23.099998,22.574549,10.000044822692871,22.452762603759766,10.000045,22.452763
15.0,28.0,0.0,22.7,22.546585,10.000044822692871,22.50168228149414,10.000045,22.501682
15.0,28.0,0.0,22.3,22.550873,10.000040054321289,22.513568878173828,10.00004,22.513569
15.0,28.0,0.0,22.099998,22.532034,10.000040054321289,22.55274772644043,10.00004,22.552748
15.0,28.0,0.0,21.900002,22.52589,10.000036239624023,22.57558822631836,10.000036,22.575588
15.0,28.0,1.8150002,22.200005,22.504522,10.000036239624023,22.59982681274414,10.000036,22.599827
15.0,28.0,51.89083,22.5,22.504807,10.000039100646973,22.580947875976562,10.000039,22.580948
22.0,24.0,22.11,23.2,22.489933,10.000035285949707,22.598033905029297,10.000035,22.598034
22.0,24.0,120.30545,23.899998,22.523964,10.000045776367188,22.514564514160156,10.000046,22.514565
22.0,24.0,70.013855,24.700005,22.5194,10.000039100646973,22.519912719726562,10.000039,22.519913
22.0,24.0,181.05336,25.599998,22.747387,15.499943733215332,22.447219848632812,15.499944,22.44722
22.0,24.0,134.14005,26.400002,23.031757,15.499934196472168,22.276201248168945,15.499934,22.276201
22.0,24.0,313.00656,27.300003,23.064568,15.499963760375977,21.976396560668945,15.499964,21.976397
22.0,24.0,290.0088,28.200005,23.036064,15.499960899353027,21.8780517578125,15.499961,21.878052
22.0,24.0,440.46036,29.199997,23.127396,15.499975204467773,21.546127319335938,15.499975,21.546127
22.0,24.0,377.88623,29.700005,23.081493,15.499971389770508,21.46625328063965,15.499971,21.466253
22.0,24.0,527.67816,30.299995,23.177814,15.499980926513672,21.151918411254883,15.499981,21.151918
22.0,24.0,553.7122,30.599998,23.160172,15.499982833862305,21.037689208984375,15.499983,21.03769
22.0,24.0,629.00037,30.900002,23.25229,15.499985694885254,20.76371955871582,15.499986,20.76372
22.0,24.0,644.52826,31.0,23.320143,15.49998664855957,20.64078140258789,15.499987,20.640781
22.0,24.0,630.9938,31.199997,23.406242,15.499985694885254,20.409870147705078,15.499986,20.40987
22.0,24.0,367.41574,31.300003,23.391403,15.499969482421875,20.39243507385254,15.4999695,20.392435
22.0,24.0,82.91805,31.300003,23.31535,15.49991226196289,20.352832794189453,15.499912,20.352833
22.0,24.0,75.07419,31.199997,23.264624,15.499909400939941,20.408344268798828,15.499909,20.408344
22.0,24.0,245.48929,31.099998,23.284157,15.499944686889648,20.257152557373047,15.499945,20.257153
22.0,24.0,210.38188,30.800003,23.260637,15.49993896484375,20.281574249267578,15.499939,20.281574
22.0,24.0,99.08029,30.5,23.209177,15.499897003173828,20.221904754638672,15.499897,20.221905
22.0,24.0,68.52895,30.100006,23.153116,15.499884605407715,20.28778839111328,15.499885,20.287788
22.0,24.0,65.846306,29.700005,23.10977,15.49986743927002,20.219881057739258,15.499867,20.219881
22.0,24.0,101.99286,29.099998,23.066662,15.499883651733398,20.266708374023438,15.499884,20.266708
22.0,24.0,63.25469,28.5,22.78167,10.000057220458984,22.10135269165039,10.000057,22.101353
22.0,24.0,36.715096,28.5,22.82391,10.000052452087402,22.175783157348633,10.000052,22.175783
22.0,24.0,41.92724,27.0,22.813145,10.000054359436035,22.243743896484375,10.000054,22.243744
22.0,24.0,24.013788,26.400002,22.802517,10.000049591064453,22.327945709228516,10.00005,22.327946
22.0,24.0,10.318581,25.700005,22.80106,10.000049591064453,22.39618682861328,10.00005,22.396187
15.0,28.0,0.0,25.299995,22.791744,10.000046730041504,22.465593338012695,10.000047,22.465593
15.0,28.0,0.0,25.0,22.789452,10.00004768371582,22.494064331054688,10.000048,22.494064
15.0,28.0,0.0,24.700005,22.766768,10.000046730041504,22.544113159179688,10.000047,22.544113
15.0,28.0,0.0,24.5,22.762527,10.000048637390137,22.552282333374023,10.000049,22.552282
15.0,28.0,0.0,24.299995,22.735271,10.00004768371582,22.594572067260742,10.000048,22.594572
15.0,28.0,0.0,24.099998,22.732975,10.000049591064453,22.585235595703125,10.00005,22.585236
15.0,28.0,0.0,23.899998,22.70042,10.000048637390137,22.622760772705078,10.000049,22.62276
15.0,28.0,0.0,23.800003,22.700827,10.000065803527832,22.493223190307617,10.000066,22.493223
15.0,28.0,0.0,23.600002,22.603687,10.0000638961792,22.561100006103516,10.000064,22.5611
15.0,28.0,0.0,23.5,22.631586,10.000056266784668,22.514925003051758,10.000056,22.514925
15.0,28.0,0.0,23.3,22.580051,10.000055313110352,22.562713623046875,10.000055,22.562714
15.0,28.0,0.0,23.2,22.593481,10.000049591064453,22.531009674072266,10.00005,22.53101
15.0,28.0,0.0,23.0,22.554695,10.000048637390137,22.570966720581055,10.000049,22.570967
15.0,28.0,0.0,22.900002,22.561316,10.000043869018555,22.5527286529541,10.000044,22.552729
15.0,28.0,0.0,22.7,22.535614,10.000043869018555,22.585208892822266,10.000044,22.585209
15.0,28.0,0.0,22.600002,22.518545,10.000039100646973,22.58795928955078,10.000039,22.58796
15.0,28.0,0.0,22.399998,22.497103,10.000039100646973,22.617393493652344,10.000039,22.617393
15.0,28.0,0.0,22.200005,22.480364,10.000035285949707,22.635360717773438,10.000035,22.63536
15.0,28.0,0.9797393,22.3,22.46452,10.000035285949707,22.654964447021484,10.000035,22.654964
15.0,28.0,4.9271975,22.399998,22.453049,10.000033378601074,22.672744750976562,10.000033,22.672745
22.0,24.0,60.274895,22.600002,22.463005,10.000039100646973,22.63661766052246,10.000039,22.636618
22.0,24.0,62.56959,22.900002,22.462324,10.00003719329834,22.639461517333984,10.000037,22.639462
22.0,24.0,117.164825,23.400002,22.489689,10.000044822692871,22.57178497314453,10.000045,22.571785
22.0,24.0,212.13988,24.0,22.73556,15.49994945526123,22.527103424072266,15.499949,22.527103
22.0,24.0,180.69438,24.700005,23.020412,15.499944686889648,22.35298728942871,15.499945,22.352987
22.0,24.0,315.4445,25.400002,23.039902,15.499963760375977,22.08405876159668,15.499964,22.084059
22.0,24.0,227.19774,25.900002,22.993984,15.49995231628418,22.044885635375977,15.499952,22.044886
22.0,24.0,294.5525,26.400002,23.059711,15.499961853027344,21.792741775512695,15.499962,21.792742
22.0,24.0,336.19003,26.799995,23.039988,15.499967575073242,21.70006561279297,15.499968,21.700066
22.0,24.0,341.51932,27.300003,23.074501,15.499966621398926,21.472562789916992,15.499967,21.472563
22.0,24.0,321.0267,27.399994,23.041998,15.49996566772461,21.424226760864258,15.499966,21.424227
22.0,24.0,327.98627,27.600006,23.075853,15.499964714050293,21.216604232788086,15.499965,21.216604
22.0,24.0,451.45184,27.600006,23.076778,15.49997615814209,21.127412796020508,15.499976,21.127413
22.0,24.0,605.6613,27.699997,23.146177,15.499984741210938,20.863868713378906,15.499985,20.863869
22.0,24.0,634.7881,27.699997,23.175241,15.499985694885254,20.766925811767578,15.499986,20.766926
22.0,24.0,487.30246,27.699997,23.193678,15.499977111816406,20.58870506286621,15.499977,20.588705
22.0,24.0,537.9107,27.799995,23.237787,15.499980926513672,20.524921417236328,15.499981,20.524921
22.0,24.0,391.7006,27.900002,23.233408,15.499967575073242,20.381362915039062,15.499968,20.381363
22.0,24.0,401.15265,27.900002,23.239666,15.499967575073242,20.36676788330078,15.499968,20.366768
22.0,24.0,191.51994,27.900002,23.181568,15.499927520751953,20.296491622924805,15.4999275,20.296492
22.0,24.0,214.38608,27.600006,23.145176,15.499933242797852,20.33509063720703,15.499933,20.33509
22.0,24.0,84.17723,27.399994,23.07161,15.4998779296875,20.29796600341797,15.499878,20.297966
22.0,24.0,110.701164,27.099998,23.018738,15.49988842010498,20.355918884277344,15.499888,20.355919
22.0,24.0,53.955,26.699997,22.723074,10.000054359436035,22.200809478759766,10.000054,22.20081
22.0,24.0,51.46338,26.699997,22.837002,10.000053405761719,22.230300903320312,10.000053,22.2303
22.0,24.0,17.49,25.5,22.78014,10.000048637390137,22.361188888549805,10.000049,22.361189
22.0,24.0,41.70637,24.700005,22.814999,10.00005054473877,22.385208129882812,10.000051,22.385208
22.0,24.0,14.472141,23.800003,22.768543,10.00004768371582,22.484455108642578,10.000048,22.484455
15.0,28.0,0.0,23.3,22.777216,10.000044822692871,22.560081481933594,10.000045,22.560081
15.0,28.0,0.0,22.799995,22.770348,10.000045776367188,22.595077514648438,10.000046,22.595078
15.0,28.0,0.0,22.3,22.745674,10.000044822692871,22.653257369995117,10.000045,22.653257
15.0,28.0,0.0,21.900002,22.739433,10.000045776367188,22.668359756469727,10.000046,22.66836
15.0,28.0,0.0,21.599998,22.709509,10.000044822692871,22.718523025512695,10.000045,22.718523
15.0,28.0,0.0,21.300003,22.704739,10.000046730041504,22.715126037597656,10.000047,22.715126
15.0,28.0,0.0,21.199997,22.659552,10.000044822692871,22.759777069091797,10.000045,22.759777
15.0,28.0,0.0,21.0,22.62317,10.0000638961792,22.697275161743164,10.000064,22.697275
15.0,28.0,0.0,21.0,22.571651,10.000062942504883,22.7491455078125,10.000063,22.749146
15.0,28.0,0.0,20.900002,22.54213,10.000054359436035,22.727903366088867,10.000054,22.727903
15.0,28.0,0.0,20.900002,22.504086,10.000053405761719,22.769886016845703,10.000053,22.769886
15.0,28.0,0.0,20.900002,22.479761,10.00004768371582,22.752525329589844,10.000048,22.752525
15.0,28.0,0.0,21.0,22.449238,10.000046730041504,22.784503936767578,10.000047,22.784504
15.0,28.0,0.0,21.0,22.429743,10.000041961669922,22.773719787597656,10.000042,22.77372
15.0,28.0,0.0,21.0,22.405567,10.000041007995605,22.80082893371582,10.000041,22.800829
15.0,28.0,0.0,21.0,22.389807,10.00003719329834,22.799137115478516,10.000037,22.799137
15.0,28.0,0.0,20.900002,22.370651,10.00003719329834,22.823232650756836,10.000037,22.823233
15.0,28.0,0.0,20.8,22.35668,10.000033378601074,22.834835052490234,10.000033,22.834835
15.0,28.0,1.9525118,20.900002,22.343632,10.000033378601074,22.849647521972656,10.000033,22.849648
15.0,28.0,11.758186,20.900002,22.336061,10.000032424926758,22.860370635986328,10.000032,22.86037
22.0,24.0,23.18271,21.0,22.33276,10.000033378601074,22.859630584716797,10.000033,22.85963
22.0,24.0,19.715422,21.199997,22.32759,10.000030517578125,22.878925323486328,10.0000305,22.878925
22.0,24.0,35.22511,21.399998,22.33379,10.000032424926758,22.863677978515625,10.000032,22.863678
22.0,24.0,22.77,21.599998,22.565903,15.499902725219727,22.911151885986328,15.499903,22.911152
22.0,24.0,34.556183,22.099998,22.87925,15.499906539916992,22.75266456604004,15.499907,22.752665
22.0,24.0,109.58067,22.5,22.905209,15.499926567077637,22.5484619140625,15.499927,22.548462
22.0,24.0,164.36926,22.900002,22.894995,15.499939918518066,22.46367645263672,15.49994,22.463676
22.0,24.0,211.99234,23.400002,22.93508,15.499948501586914,22.233394622802734,15.4999485,22.233395
22.0,24.0,170.11946,23.899998,22.896093,15.499940872192383,22.190757751464844,15.499941,22.190758
22.0,24.0,133.06357,24.299995,22.918547,15.499930381774902,22.005142211914062,15.49993,22.005142
22.0,24.0,77.21294,24.800003,22.870068,15.499916076660156,21.995925903320312,15.499916,21.995926
22.0,24.0,84.14222,25.199997,22.896248,15.49991226196289,21.803295135498047,15.499912,21.803295
22.0,24.0,113.601616,25.700005,22.859943,15.499921798706055,21.764896392822266,15.499922,21.764896
22.0,24.0,115.52565,26.099998,22.87867,15.499916076660156,21.56542205810547,15.499916,21.565422
22.0,24.0,137.02328,26.400002,22.840664,15.499922752380371,21.533226013183594,15.499923,21.533226
22.0,24.0,249.85767,26.599998,22.893862,15.499943733215332,21.282838821411133,15.499944,21.282839
22.0,24.0,194.62732,26.699997,22.830242,15.499932289123535,21.27338218688965,15.499932,21.273382
22.0,24.0,93.48212,26.900002,22.830193,15.499893188476562,21.12204360961914,15.499893,21.122044
22.0,24.0,159.86157,26.699997,22.802862,15.499916076660156,21.104475021362305,15.499916,21.104475
22.0,24.0,58.020687,26.5,22.782581,15.49986457824707,20.98721694946289,15.499865,20.987217
22.0,24.0,64.821526,26.0,22.735611,15.499868392944336,21.021820068359375,15.499868,21.02182
22.0,24.0,64.13918,25.599998,22.738855,15.499849319458008,20.891416549682617,15.499849,20.891417
22.0,24.0,42.15024,25.100006,22.672697,15.499836921691895,20.948820114135742,15.499837,20.94882
22.0,24.0,65.27042,24.5,22.484173,10.000044822692871,22.654077529907227,10.000045,22.654078
22.0,24.0,98.57279,24.5,22.814322,10.00005054473877,22.54294204711914,10.000051,22.542942
22.0,24.0,38.332592,23.3,22.689064,10.000043869018555,22.681041717529297,10.000044,22.681042
22.0,24.0,23.30964,22.799995,22.753029,10.000041007995605,22.717430114746094,10.000041,22.71743
22.0,24.0,9.971884,22.3,22.732922,10.000041007995605,22.759973526000977,10.000041,22.759974
15.0,28.0,0.0,21.900002,22.715628,10.000039100646973,22.81106948852539,10.000039,22.81107
15.0,28.0,0.0,21.5,22.683245,10.000040054321289,22.828088760375977,10.00004,22.828089
15.0,28.0,0.0,21.199997,22.645222,10.000040054321289,22.869647979736328,10.00004,22.869648
15.0,28.0,0.0,20.900002,22.61236,10.000041007995605,22.872114181518555,10.000041,22.872114
15.0,28.0,0.0,20.7,22.574537,10.000040054321289,22.909839630126953,10.00004,22.90984
15.0,28.0,0.0,20.400002,22.543669,10.000041961669922,22.899057388305664,10.000042,22.899057
15.0,28.0,0.0,20.100002,22.505266,10.000041007995605,22.935699462890625,10.000041,22.9357
15.0,28.0,0.0,19.899998,22.475996,10.000060081481934,22.91361427307129,10.00006,22.913614
15.0,28.0,0.0,19.700005,22.438194,10.000059127807617,22.957796096801758,10.000059,22.957796
15.0,28.0,0.0,19.599998,22.41344,10.000051498413086,22.931175231933594,10.0000515,22.931175
15.0,28.0,0.0,19.400002,22.378223,10.000051498413086,22.971866607666016,10.0000515,22.971867
15.0,28.0,0.0,19.3,22.35581,10.000044822692871,22.954343795776367,10.000045,22.954344
15.0,28.0,0.0,19.2,22.32557,10.000044822692871,22.988826751708984,10.000045,22.988827
15.0,28.0,0.0,19.099998,22.305565,10.000040054321289,22.980817794799805,10.00004,22.980818
15.0,28.0,0.0,19.099998,22.280756,10.000039100646973,23.008596420288086,10.000039,23.008596
15.0,28.0,0.0,19.0,22.263437,10.000035285949707,23.010173797607422,10.000035,23.010174
15.0,28.0,0.0,19.0,22.24372,10.000035285949707,23.033306121826172,10.000035,23.033306
15.0,28.0,0.0,18.899998,22.22886,10.000032424926758,23.04500961303711,10.000032,23.04501
15.0,28.0,3.2324328,19.099998,22.216255,10.000032424926758,23.057052612304688,10.000032,23.057053
15.0,28.0,44.625423,19.3,22.220825,10.000033378601074,23.037673950195312,10.000033,23.037674
22.0,24.0,54.03224,19.8,22.223896,10.00003433227539,23.020164489746094,10.000034,23.020164
22.0,24.0,66.37999,20.299995,22.234415,10.00003433227539,23.00312614440918,10.000034,23.003126
22.0,24.0,80.02211,21.100002,22.254137,10.000035285949707,22.958953857421875,10.000035,22.958954
22.0,24.0,207.00905,21.8,22.55115,15.499946594238281,22.89762306213379,15.499947,22.897623
22.0,24.0,141.9061,22.600002,22.876026,15.499933242797852,22.722728729248047,15.499933,22.722729
22.0,24.0,306.48734,23.400002,22.95491,15.499961853027344,22.411043167114258,15.499962,22.411043
22.0,24.0,318.0742,24.0,22.933544,15.499963760375977,22.298614501953125,15.499964,22.298615
22.0,24.0,327.63885,24.599998,22.98383,15.499964714050293,22.049606323242188,15.499965,22.049606
22.0,24.0,446.75034,25.0,23.006083,15.499975204467773,21.886199951171875,15.499975,21.8862
22.0,24.0,503.16766,25.400002,23.054712,15.499979019165039,21.609004974365234,15.499979,21.609005
22.0,24.0,298.70782,25.5,22.980385,15.499961853027344,21.61742401123047,15.499962,21.617424
22.0,24.0,352.57953,25.599998,23.046188,15.499967575073242,21.385787963867188,15.499968,21.385788
22.0,24.0,581.1323,25.5,23.07071,15.499983787536621,21.24791145324707,15.499984,21.247911
22.0,24.0,451.98096,25.299995,23.057648,15.499975204467773,21.078689575195312,15.499975,21.07869
22.0,24.0,490.56732,25.100006,23.050694,15.499979019165039,21.02801513671875,15.499979,21.028015
22.0,24.0,351.92722,24.899994,23.032959,15.499964714050293,20.893400192260742,15.499965,20.8934
22.0,24.0,108.552185,24.599998,22.930416,15.499918937683105,21.006099700927734,15.499919,21.0061
22.0,24.0,344.85495,24.400002,23.003021,15.499959945678711,20.804731369018555,15.49996,20.804731
22.0,24.0,385.53635,24.099998,22.967236,15.49996566772461,20.80630874633789,15.499966,20.806309
22.0,24.0,259.79654,23.899998,22.938242,15.499940872192383,20.700700759887695,15.499941,20.7007
22.0,24.0,263.4941,23.600002,22.900978,15.4999418258667,20.73614501953125,15.499942,20.736145
22.0,24.0,72.74526,23.400002,22.82799,15.499868392944336,20.701879501342773,15.499868,20.70188
22.0,24.0,37.360184,23.099998,22.753511,15.499847412109375,20.800884246826172,15.499847,20.800884
22.0,24.0,109.45311,22.799995,22.559223,10.000054359436035,22.476022720336914,10.000054,22.476023
22.0,24.0,78.396866,22.799995,22.797474,10.000049591064453,22.495094299316406,10.00005,22.495094
22.0,24.0,11.88,21.8,22.716759,10.000041961669922,22.655834197998047,10.000042,22.655834
22.0,24.0,35.150497,21.199997,22.77561,10.000043869018555,22.668811798095703,10.000044,22.668812
22.0,24.0,18.165,20.5,22.72695,10.000042915344238,22.741113662719727,10.000043,22.741114
15.0,28.0,0.0,20.2,22.725641,10.000040054321289,22.812480926513672,10.00004,22.81248
15.0,28.0,0.0,19.8,22.68102,10.000040054321289,22.845012664794922,10.00004,22.845013
15.0,28.0,0.0,19.5,22.629814,10.000039100646973,22.901290893554688,10.000039,22.90129
15.0,28.0,0.0,19.2,22.58515,10.000040054321289,22.91583251953125,10.00004,22.915833
15.0,28.0,0.0,18.800003,22.535194,10.000039100646973,22.967933654785156,10.000039,22.967934
15.0,28.0,0.0,18.5,22.49347,10.000040054321289,22.967731475830078,10.00004,22.967731
15.0,28.0,0.0,18.2,22.444914,10.000039100646973,23.014747619628906,10.000039,23.014748
15.0,28.0,0.0,17.900002,22.405985,10.000059127807617,23.04017448425293,10.000059,23.040174
15.0,28.0,0.0,17.7,22.366135,10.000059127807617,23.092628479003906,10.000059,23.092628
15.0,28.0,0.0,17.399998,22.332752,10.00005054473877,23.081222534179688,10.000051,23.081223
15.0,28.0,0.0,17.200005,22.290337,10.00005054473877,23.13159942626953,10.000051,23.1316
15.0,28.0,0.0,16.900002,22.259495,10.000043869018555,23.1287899017334,10.000044,23.12879
15.0,28.0,0.0,16.8,22.222172,10.000043869018555,23.172710418701172,10.000044,23.17271
15.0,28.0,0.0,16.599998,22.194542,10.000038146972656,23.176389694213867,10.000038,23.17639
15.0,28.0,0.0,16.5,22.162487,10.000038146972656,23.215017318725586,10.000038,23.215017
15.0,28.0,0.0,16.399998,22.138487,10.00003433227539,23.225208282470703,10.000034,23.225208
15.0,28.0,0.0,16.300003,22.111917,10.000033378601074,23.258283615112305,10.000033,23.258284
15.0,28.0,0.0,16.300003,22.091686,10.000030517578125,23.274709701538086,10.0000305,23.27471
15.0,28.0,1.8150002,16.599998,22.074013,10.000030517578125,23.29153060913086,10.0000305,23.29153
15.0,28.0,51.322456,16.8,22.077232,10.000032424926758,23.272483825683594,10.000032,23.272484
22.0,24.0,21.78,17.3,22.064651,10.000029563903809,23.285934448242188,10.00003,23.285934
22.0,24.0,76.59422,17.7,22.08287,10.000033378601074,23.250625610351562,10.000033,23.250626
22.0,24.0,46.768753,18.600002,22.084646,10.000029563903809,23.24204444885254,10.00003,23.242044
22.0,24.0,63.71236,19.400002,22.340693,15.499910354614258,23.275543212890625,15.49991,23.275543
22.0,24.0,46.29248,20.299995,22.66539,15.49990463256836,23.109495162963867,15.499905,23.109495
22.0,24.0,50.47589,21.199997,22.713963,15.49990463256836,22.91334342956543,15.499905,22.913343
22.0,24.0,143.8159,21.8,22.773613,15.499931335449219,22.77667808532715,15.499931,22.776678
22.0,24.0,260.79523,22.399998,22.867273,15.499953269958496,22.47833824157715,15.499953,22.478338
22.0,24.0,408.0816,22.900002,22.887417,15.499971389770508,22.290042877197266,15.499971,22.290043
22.0,24.0,552.2017,23.400002,22.968605,15.499980926513672,21.942459106445312,15.499981,21.94246
22.0,24.0,440.20892,23.899998,22.924084,15.499974250793457,21.866790771484375,15.499974,21.86679
22.0,24.0,195.476,24.299995,22.911667,15.499942779541016,21.733131408691406,15.499943,21.733131
22.0,24.0,170.24995,24.599998,22.889734,15.499937057495117,21.708219528198242,15.499937,21.70822
22.0,24.0,294.90735,24.899994,22.9453,15.499956130981445,21.456092834472656,15.499956,21.456093
22.0,24.0,301.52524,25.0,22.898472,15.499958038330078,21.418148040771484,15.499958,21.418148
22.0,24.0,318.39127,25.199997,22.933125,15.499958038330078,21.201980590820312,15.499958,21.20198
22.0,24.0,375.68695,25.100006,22.907913,15.499964714050293,21.154006958007812,15.499965,21.154007
22.0,24.0,348.7109,25.100006,22.925205,15.499958038330078,20.963159561157227,15.499958,20.96316
22.0,24.0,324.59158,25.0,22.879173,15.499955177307129,20.95636558532715,15.499955,20.956366
22.0,24.0,137.9709,24.800003,22.844097,15.49990463256836,20.863693237304688,15.499905,20.863693
22.0,24.0,58.086834,24.5,22.772144,15.499871253967285,20.945810317993164,15.499871,20.94581
22.0,24.0,98.72738,24.199997,22.783508,15.499874114990234,20.820833206176758,15.499874,20.820833
22.0,24.0,102.42287,23.699997,22.714188,15.49987506866455,20.881759643554688,15.499875,20.88176
22.0,24.0,75.03985,23.2,22.508121,10.000046730041504,22.602001190185547,10.000047,22.602001
22.0,24.0,79.35394,23.2,22.811543,10.000048637390137,22.550020217895508,10.000049,22.55002
22.0,24.0,32.232666,21.900002,22.703482,10.000042915344238,22.68401527404785,10.000043,22.684015
22.0,24.0,17.195904,21.100002,22.749256,10.000041007995605,22.742097854614258,10.000041,22.742098
22.0,24.0,6.547238,20.299995,22.730797,10.000040054321289,22.797016143798828,10.00004,22.797016
15.0,28.0,0.0,19.899998,22.6866,10.000038146972656,22.863033294677734,10.000038,22.863033
15.0,28.0,0.0,19.599998,22.64148,10.000039100646973,22.891448974609375,10.000039,22.891449
15.0,28.0,0.0,19.3,22.592476,10.000038146972656,22.944698333740234,10.000038,22.944698
15.0,28.0,0.0,19.0,22.550024,10.000039100646973,22.955982208251953,10.000039,22.955982
15.0,28.0,0.0,18.800003,22.503304,10.000038146972656,23.002792358398438,10.000038,23.002792
15.0,28.0,0.0,18.5,22.46463,10.000040054321289,22.998600006103516,10.00004,22.9986
15.0,28.0,0.0,18.3,22.419611,10.000039100646973,23.040924072265625,10.000039,23.040924
15.0,28.0,0.0,18.099998,22.384617,10.000059127807617,23.06472396850586,10.000059,23.064724
15.0,28.0,0.0,17.900002,22.349062,10.0000581741333,23.111907958984375,10.000058,23.111908
15.0,28.0,0.0,17.7,22.319586,10.00005054473877,23.093786239624023,10.000051,23.093786
15.0,28.0,0.0,17.600002,22.281235,10.000049591064453,23.13681983947754,10.00005,23.13682
15.0,28.0,0.0,17.399998,22.254738,10.000043869018555,23.126449584960938,10.000044,23.12645
15.0,28.0,0.0,17.200005,22.220736,10.000043869018555,23.167224884033203,10.000044,23.167225
15.0,28.0,0.0,17.099998,22.1971,10.000038146972656,23.164335250854492,10.000038,23.164335
15.0,28.0,0.0,16.900002,22.1676,10.000038146972656,23.200881958007812,10.000038,23.200882
15.0,28.0,0.0,16.8,22.146248,10.00003433227539,23.2078800201416,10.000034,23.20788
15.0,28.0,0.0,16.8,22.122513,10.000033378601074,23.235767364501953,10.000033,23.235767
15.0,28.0,0.0,16.8,22.104681,10.000030517578125,23.248966217041016,10.0000305,23.248966
15.0,28.0,1.65,17.600002,22.092682,10.000030517578125,23.251062393188477,10.0000305,23.251062
15.0,28.0,51.986446,18.5,22.105309,10.000032424926758,23.207794189453125,10.000032,23.207794
22.0,24.0,22.935,19.400002,22.103905,10.000029563903809,23.199237823486328,10.00003,23.199238
22.0,24.0,117.2379,20.2,22.149178,10.000038146972656,23.106868743896484,10.000038,23.106869
22.0,24.0,62.33368,21.599998,22.161877,10.000032424926758,23.08088493347168,10.000032,23.080885
22.0,24.0,174.84215,22.900002,22.471945,15.499937057495117,22.999767303466797,15.499937,22.999767
22.0,24.0,125.48922,23.800003,22.812063,15.499927520751953,22.79861068725586,15.4999275,22.79861
22.0,24.0,300.21033,24.700005,22.935486,15.499958992004395,22.44870948791504,15.499959,22.44871
22.0,24.0,284.11444,25.400002,22.905348,15.499958038330078,22.334856033325195,15.499958,22.334856
22.0,24.0,464.36874,26.0,23.017616,15.499975204467773,21.9679012298584,15.499975,21.967901
22.0,24.0,473.85257,26.5,22.998686,15.499977111816406,21.827909469604492,15.499977,21.82791
22.0,24.0,595.2131,27.0,23.092407,15.499983787536621,21.49193572998047,15.499984,21.491936
22.0,24.0,609.33655,27.399994,23.084389,15.499984741210938,21.35280990600586,15.499985,21.35281
22.0,24.0,649.30035,27.799995,23.150406,15.49998664855957,21.071868896484375,15.499987,21.071869
